user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,post_md_like_mean,post_md_like_std,post_md_retweet_mean,post_md_retweet_std,post_md_reply_mean,post_md_reply_std,post_md_quote_mean,post_md_quote_std,post_text_length_mean,post_text_length_std,post_sentiment_score_mean,post_sentiment_score_std,post_sentiment_numeric_mean,post_sentiment_numeric_std,post_sentiment_numeric_prop_positive,post_sentiment_numeric_prop_negative,label
,,,,,,,,,,,,,,,,,,,,14.0,1725.0,0.008115942028985508,,,,True,,,,,,,,,,,,,,,,,True
2384296260,ElidaDeubler,2.0,10.0,0.0,0.0,12.0,3.2516291673878226,Elida Deubler,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,,,2.0,34.0,0.058823529411764705,,0.0,,,0.044444444444444446,0.20608041101101562,0.0,0.0,0.0,0.0,,,59.86666666666667,39.45044711759016,0.9802995350625779,0.060653457789925404,0.1111111111111111,0.9938079899999067,0.5555555555555556,0.4444444444444444,True
,,,,,,,,,,,,,,,,,,,,361.0,562.0,0.6423487544483986,12.0,,,False,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,339.0,378.0,0.8968253968253969,,,,True,,,,,,,,,,,,,,,,,False
3E882B4F-7CFA-4C6B-BAB4-0AC81E29ADE5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,13.0,22.0,0.5909090909090909,1.0,,,False,,,,,,,,,,,,,,,,,True
5F80F180-38EA-4AF3-965A-C9ACEC95043C,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,False,False,2.0,0.0,,,4.5,2.5,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
D689C854-A582-42D2-AEB4-0478AA9386D8,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
A06A21DC-8DE6-4DBE-AB1E-8B98C7186A18,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,34.0,938.0,0.03624733475479744,,,,False,,,,,,,,,,,,,,,,,True
512DB4CE-B4A7-43FD-B38B-7C8B8513819B,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
D95AB6C1-FB7A-4B81-9032-4E026BC269EC,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,5.55,6.437973283573022,,,0.25,0.6224949798994366,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
A0F2A494-2980-460D-974F-A16552C645D5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,False
2267349139,marianodominici,0.0,15.0,0.0,0.0,15.0,2.840223928941852,marianodominici,0.0,15.0,0.0,0.0,15.0,2.840223928941852,0.0,0.0,1.0,il mondo dello spettacolo la mia passione,41.0,6244.0,6865.0,0.9095411507647487,,0.0,,,2.5416666666666665,2.309025167082902,1.125,1.4086784586980805,0.0,0.0,,,92.10416666666667,33.08337925059786,0.8890936821699142,0.11697533832261205,-0.6666666666666666,0.7453559924999298,0.16666666666666666,0.8333333333333334,True
3387455301,ryanwatson1986,0.0,10.0,4.0,0.0,14.0,3.521640636343319,Ryan,1.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,,0.0,161.0,565.0,0.2849557522123894,1365.0,2696.0,False,False,,,,,,,,,64.8,35.80335179840011,0.9304332518577576,0.13007138773251956,-0.56,0.8284926070883192,0.22,0.78,False
53006611,BonBonAlley,3.0,8.0,0.0,0.0,11.0,2.7321588913645702,BonBon Alley,3.0,8.0,0.0,1.0,12.0,2.9182958340544896,0.0,0.0,2.0,dallas texas made residing west coast san diego la to the bay @showmagazine model #showgirl ig: @bonbonalley ✈️,111.0,2384.0,622.0,3.832797427652733,21387.0,390.0,False,False,,,,,,,,,94.84,62.742763726185984,0.9372530090808868,0.12567068586869654,-0.48,0.8772684879784524,0.26,0.74,True
F838475A-B218-4EFF-A661-4A4C19F3335E,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
14196068,javachik,0.0,8.0,0.0,0.0,8.0,2.75,javachik,0.0,8.0,0.0,0.0,8.0,2.75,0.0,0.0,1.0,the crankiest optimist you know. i do not owe you an argument; that's a different room. #blacklivesmatter,105.0,1120.0,340.0,3.2941176470588234,,3372.0,,,,,,,,,,,,,,,,,,,False
114737772,Mpalawat,1.0,7.0,0.0,0.0,8.0,2.4056390622295662,Mahesh Palawat,2.0,11.0,0.0,1.0,14.0,3.09306920777189,0.0,0.0,2.0,vice president meteorology and climate change @skymetweather loves to follow and predict weather to help farmers and masses. ex air force boxer.,144.0,9348.0,45.0,207.73333333333332,6059.0,2300.0,False,False,,,,,,,,,124.68,70.64571890780078,0.9213201439380646,0.12129073392465373,-0.76,0.6499230723708769,0.12,0.88,True
188516659,masseni_cariel,0.0,13.0,0.0,1.0,14.0,3.2359263506290334,M Cariel,2.0,5.0,0.0,1.0,8.0,3.0,0.0,0.0,2.0,ig: @masseni.cariel,19.0,457.0,326.0,1.401840490797546,28209.0,971.0,False,False,,,,,,,,,60.32,41.2976706364899,0.9583113968372345,0.09010165197803502,-0.56,0.8284926070883191,0.22,0.78,False
BA470E18-263A-46E0-A31B-64EFB897E559,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,False
789458607691685888,CSCareers,3.0,6.0,0.0,0.0,9.0,2.5032583347756456,Citadel Securities,2.0,15.0,0.0,1.0,18.0,3.530493056757482,0.0,0.0,2.0,citadel securities is a leading global market maker across a broad array of fixed income and equity securities.,111.0,12220.0,0.0,0.0,102.0,1.0,False,False,,,,,,,,,224.54,57.56117094013985,0.9635986351966858,0.09085750875092076,0.8,0.6,0.9,0.1,True
955602431995469825,LaurusT001,2.0,5.0,3.0,0.0,10.0,2.9219280948873623,Laurus,1.0,5.0,0.0,0.0,6.0,2.2516291673878226,0.0,0.0,1.0,,0.0,1244.0,1743.0,0.7137119908204246,76718.0,28.0,False,False,,,,,,,,,94.08,57.072529293873075,0.9693938493728638,0.031320238170763556,-0.84,0.5425863986500215,0.08,0.92,True
108135829,MilanRouge_,2.0,8.0,0.0,1.0,11.0,3.459431618637298,Milan,1.0,4.0,0.0,0.0,5.0,2.321928094887362,0.0,0.0,1.0,"inglewood, ca",13.0,1127.0,629.0,1.791732909379968,,246.0,,,,,,,,,,,,,,,,,,,False
2433282997,gxccizedd,0.0,9.0,0.0,0.0,9.0,2.725480556997868,kay,0.0,3.0,0.0,0.0,3.0,1.584962500721156,0.0,0.0,1.0,ﾟ･:*｡i didn't come here to be put through hell ｡*:･ﾟ,52.0,238.0,147.0,1.619047619047619,,2713.0,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,2338.0,776.0,3.0128865979381443,526.0,,,False,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,1439.0,629.0,2.287758346581876,221.0,,,False,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,102.0,109.0,0.9357798165137615,2.0,,,False,,,,,,,,,,,,,,,,,True
DF515B51-A7E8-4D48-A5D9-1201D913BB04,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,True,False,187433.33333333334,70399.35290106642,,,3160.3333333333335,1082.1448865819937,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
1167508879,dallaspi,0.0,8.0,0.0,0.0,8.0,2.5,Owens Investigations,2.0,17.0,0.0,1.0,20.0,3.546439344671015,0.0,0.0,2.0,"licensed dallas area private investigator offering criminal litigation & case support, infidelity investigations, & due diligence. now in las colinas in irving.",160.0,1782.0,164.0,10.865853658536585,,1057.0,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,304.0,450.0,0.6755555555555556,,,,True,,,,,,,,,,,,,,,,,False
2236528326,KharasSmallBiz,3.0,11.0,0.0,0.0,14.0,3.3248629576173574,Kharas Small Biz,3.0,11.0,0.0,2.0,16.0,3.452819531114783,0.0,0.0,3.0,"kharas small biz provides #businessresources that helps business owners protect and grow their business, giving peace of mind.",126.0,90.0,314.0,0.28662420382165604,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,101.0,34.67467856135559,0.9316827853520712,0.11694801378496142,0.0,1.0,0.5,0.5,True
2326385024,yethHer,1.0,6.0,0.0,0.0,7.0,2.5216406363433186,Yeth ت,1.0,3.0,0.0,1.0,6.0,2.584962500721156,0.0,0.0,2.0,21/teacher/youth minister/dont worry too much because everything happens for a reason. choose to be brave like mary! ^^,119.0,931.0,1385.0,0.672202166064982,,1773.0,,,,,,,,,,,,,,,,,,,False
B8D54EA6-FAB7-49B4-9474-60E9CFFC8335,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,True
558061651,MentalItch,2.0,8.0,0.0,0.0,10.0,3.121928094887362,Mental Itch,2.0,8.0,0.0,1.0,11.0,3.277613436819116,0.0,0.0,2.0,need to scratch a mental itch?  check us out!,45.0,31987.0,13796.0,2.3185706001739637,,0.0,,,0.017543859649122806,0.13128622409733126,0.03508771929824561,0.1840015523105529,0.0,0.0,,,80.63157894736842,25.27159946683605,0.9651021110384088,0.07920958101959451,-0.05263157894736842,0.9986139979479093,0.47368421052631576,0.5263157894736842,True
158038746,radlilrae,0.0,9.0,0.0,0.0,9.0,2.5032583347756456,radlilrae™✊,0.0,9.0,0.0,2.0,11.0,2.9139770731827523,2.0,0.0,1.0,"we used to play pretend-- wake up, you need the money.",54.0,1271.0,1993.0,0.6377320622177621,,13514.0,,,,,,,,,,,,,,,,,,,False
1385094134,lexi_marie21,0.0,9.0,2.0,1.0,12.0,3.2516291673878226,Alexis Martinez,2.0,12.0,0.0,1.0,15.0,3.640223928941851,0.0,0.0,2.0,"rugby, lifting, tacos, whiskey, and beer.... just here... tryin to life — insta: leximarie213",93.0,65.0,279.0,0.23297491039426524,45.0,18.0,False,False,,,,,,,,,103.83333333333333,34.958422015892964,0.9590560339746022,0.08004664773714269,-0.42857142857142855,0.9035079029052511,0.2857142857142857,0.7142857142857143,False
F56829C8-FB4D-41FB-B2A0-64160ED46C27,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
8DC8C5C1-D118-4887-85A5-38040DD5A1F0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,False,False,41.0,45.43860326491855,,,3.6666666666666665,5.185449728701348,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
EC2D007F-2E2C-4032-A42C-091B43264ED9,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,False,False,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,True
62020F28-E1D4-4D17-9E4E-E9A211B8D4A7,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,169494.0,290702.9726095005,,,4193.6,9613.35752169865,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,606.0,430.0,1.4093023255813955,51.0,,,True,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,372.0,374.0,0.9946524064171123,,,,True,,,,,,,,,,,,,,,,,False
30E398AD-00D8-4C48-975C-A1E4675F39E8,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
0C0A4A4C-4BF9-49B6-918E-2F075C5EFF2C,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,True
301309392,eNCA,3.0,1.0,0.0,0.0,4.0,2.0,eNCA,3.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,enca is a 24-hour news channel focusing on news from across sa and africa. find us on facebook | instagram | youtube | online,125.0,2434531.0,859.0,2834.1455180442376,340661.0,35.0,True,False,,,,,,,,,146.3,77.91309260965066,0.9584429633617401,0.07901770149887036,-0.48,0.8772684879784524,0.26,0.74,False
D039FDF6-D312-494C-AFA6-9B13180E721C,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,20.0,False,False,38.0,0.0,,,3.0,0.0,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,True
360742811,ToniArden,2.0,7.0,0.0,0.0,9.0,2.94770277922009,Toni Arden,2.0,7.0,0.0,1.0,10.0,3.121928094887362,0.0,0.0,2.0,"we love oldies music - 60s, 70s and 80s!",40.0,1105.0,1561.0,0.7078795643818065,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,79.42592592592592,27.16247537664978,0.9512759182188246,0.09171769441231767,0.0,1.0,0.5,0.5,True
466226882,AntoniaMiseri,2.0,11.0,0.0,0.0,13.0,3.180832987205441,Antonia Miseri,2.0,11.0,0.0,1.0,14.0,3.3248629576173574,0.0,0.0,2.0,la maggior parte delle persone ha più paura di vincere che di perdere,69.0,0.0,0.0,0.0,,0.0,,,0.6341463414634146,0.8484159576061505,0.0975609756097561,0.3698963631244659,0.0,0.0,,,80.21951219512195,31.644760052596965,0.8985873867825764,0.10936626683613584,-0.5609756097560976,0.8278323291940068,0.21951219512195122,0.7804878048780488,True
9DF8D6E1-B161-4D2D-AA55-525DE8B4E50D,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,True
666544A8-453D-4929-AA61-130C6F263826,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
1291382005150744576,bx3dy,0.0,4.0,1.0,0.0,5.0,2.321928094887362,عـَميدي | ( الحساب الثاني ),0.0,0.0,0.0,9.0,27.0,3.778423503030126,0.0,0.0,6.0,هذا العراق..🤍,13.0,117.0,156.0,0.75,72.0,87.0,False,False,,,,,,,,,83.32,71.38079293479444,0.9068589878082275,0.08385554337334032,-1.0,0.0,0.0,1.0,False
D1547BC9-80A7-4FA3-A46A-E2F3E948B833,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,18.5,6.545991139621257,,,6.15,7.98295058233483,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,56.0,114.0,0.49122807017543857,30.0,,,True,,,,,,,,,,,,,,,,,False
E4A1D430-DD74-434F-90EB-7351BFEF46D7,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,10.0,2.0,5.0,0.0,,,False,,,,,,,,,,,,,,,,,True
27493957,KUSHnBelvii,5.0,6.0,0.0,0.0,11.0,3.277613436819116,DiEzEL_THEGREAT,12.0,2.0,0.0,1.0,15.0,3.2402239289418517,0.0,0.0,1.0,sɓuıɿǝǝɟ oʎ ʞɔnɟ,16.0,323.0,204.0,1.5833333333333333,,2587.0,,,,,,,,,,,,,,,,,,,False
58A209C4-196F-4879-8390-30ED5303A54A,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,5.0,243.0,0.0205761316872428,,,,True,,,,,,,,,,,,,,,,,True
3198615740,AadilHusainItoo,3.0,12.0,0.0,0.0,15.0,3.5068905956085183,Itoo Aadil (ایتو عادل),2.0,7.0,0.0,5.0,22.0,4.061482186720775,0.0,0.0,4.0,| muslim | engineer | | exkgpian | | ssmian | | kashmiri🍁 | |entrepreneur | | 30 may🎂 | cricket ❤️| | a speck of dust |,119.0,186.0,165.0,1.1272727272727272,454.0,9945.0,False,False,,,,,,,,,109.18,58.372490095934744,0.9757087564468384,0.05252399473197292,-0.72,0.6939740629158989,0.14,0.86,True
,,,,,,,,,,,,,,,,,,,,340.0,536.0,0.6343283582089553,,,,False,,,,,,,,,,,,,,,,,False
D9141180-F425-473F-A461-9E793A74A340,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,20.0,False,False,3.0,0.0,,,0.0,0.0,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,True
E4EE80C8-4E25-47D8-92C6-9AD75E72884F,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,True
2394E356-442E-4A6A-8A3A-5BA53F96A7B5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,206.0,32.0,6.4375,112.0,,,False,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,348.0,359.0,0.9693593314763231,,,,True,,,,,,,,,,,,,,,,,False
1150826920394788864,TP49873923,2.0,0.0,8.0,0.0,10.0,2.9219280948873623,TP,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,god is good,11.0,2.0,235.0,0.00851063829787234,25.0,7.0,False,False,,,,,,,,,91.16,67.01801548837446,0.9557388401031495,0.09155777786858628,-0.2,0.9797958971132713,0.4,0.6,True
2380452584,GarnetNapoli,2.0,10.0,0.0,0.0,12.0,3.418295834054489,Garnet Napoli,2.0,10.0,0.0,1.0,13.0,3.5465935642949384,0.0,0.0,2.0,,,4.0,37.0,0.10810810810810811,,0.0,,,0.024390243902439025,0.1542574468374819,0.0,0.0,0.0,0.0,,,69.02439024390245,34.50379109950026,0.9661192050794276,0.06677611806159968,0.024390243902439025,0.9997025137521558,0.5121951219512195,0.4878048780487805,True
,,,,,,,,,,,,,,,,,,,,20.0,7.0,2.857142857142857,0.0,,,False,,,,,,,,,,,,,,,,,True
18542560-9394-4747-8D06-97C371289F6F,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,False,False,6.888888888888889,4.976487928124153,,,2.4444444444444446,3.531166351571267,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,108.0,304.0,0.35526315789473684,10.0,,,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,77.0,34.0,2.264705882352941,1.0,,,False,,,,,,,,,,,,,,,,,False
FA1EC065-5DC9-4E1A-AC79-1DFFE6D437D5,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,False,False,11.909090909090908,8.447210894776243,,,2.8181818181818183,1.79990817029303,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,1127.0,3758.0,0.29989356040447046,,,,True,,,,,,,,,,,,,,,,,True
DA3903C3-1344-4EAE-BB9E-6B8CB094E8AB,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,0.0,False,False,0.9166666666666666,1.320248293146238,,,0.0,0.0,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,0.0,,,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,490.0,1093.0,0.44830741079597436,114.0,,,False,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,1057.0,524.0,2.017175572519084,301.0,,,False,,,,,,,,,,,,,,,,,False
344AF64D-65A2-4A32-BDE0-AB788B6114B0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,False,False,6.0,0.0,,,5.0,0.0,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,12.0,28.0,0.42857142857142855,,,,True,,,,,,,,,,,,,,,,,False
417335653,juliaridgway,0.0,12.0,0.0,0.0,12.0,3.2516291673878226,Julia Ridgway,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,electrical engineering & youtube video poster,45.0,60.0,250.0,0.24,,2628.0,,,,,,,,,,,,,,,,,,,False
1569051025,Punjab13to18,1.0,7.0,4.0,0.0,12.0,3.4182958340544896,Punjab 2013-18,1.0,5.0,6.0,2.0,14.0,3.6644977792004623,0.0,0.0,2.0,archives of the punjab government: 2013 to 2018,47.0,207012.0,31.0,6677.806451612903,52801.0,90.0,False,False,,,,,,,,,228.84,77.1508548235209,0.9314586627483368,0.06818658280310125,-0.4,0.9165151389911679,0.3,0.7,False
549394334,ILSC777,4.0,0.0,3.0,0.0,7.0,2.128085278891394,Innovate Life Succes,3.0,15.0,0.0,2.0,20.0,3.7841837197791883,0.0,0.0,3.0,"innovate life success consulting is a faith based, inspirational career coach, discovering god's gifts within, believing n & supporting u with motivating tweets",160.0,1119.0,1885.0,0.5936339522546419,,473.0,,,0.019230769230769232,0.13733516208736252,19.942307692307693,79.59063857339449,0.0,0.0,,,105.65384615384616,34.341545043523176,0.9682452862079327,0.062172532059535386,0.4230769230769231,0.9060937684145958,0.7115384615384616,0.28846153846153844,True
3A52D29A-D150-42FE-A611-AB95487E6841,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,20.0,True,False,36043.15,118798.19091773871,,,185.9,318.582940535114,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
2C64C579-D43A-4F15-B4B1-4901C68BF4A3,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,False
6B8374A1-5072-4C8D-AFBA-BBE447AAFBDF,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,170.65,97.51014049830921,,,39.1,26.873592986424423,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,346.0,426.0,0.812206572769953,283.0,,,False,,,,,,,,,,,,,,,,,False
A57005FD-C100-4A4C-818D-848BB53EB97C,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
4A16C60A-6CB2-4408-9B8C-E7379F9AC6A4,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,13779.8,38353.941992447144,,,144.85,326.0176797353174,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
FF288A46-DBA1-4A1C-BDBE-2FC0A3CB48CF,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,670.0,547.0,1.2248628884826325,,,,True,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,338.0,435.0,0.7770114942528735,,,,True,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,58.0,826.0,0.07021791767554479,,,,False,,,,,,,,,,,,,,,,,True
DF5C5D31-1EA3-4E41-9EE7-44446D79CC2B,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,20.0,False,False,0.0,0.0,,,1.0,0.0,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,True
106595346,claudita_37,0.0,8.0,2.0,1.0,11.0,3.277613436819116,claudia gonzalez,0.0,15.0,0.0,1.0,16.0,3.452819531114783,0.0,0.0,2.0,,,33.0,718.0,0.04596100278551532,,0.0,,,0.0064516129032258064,0.08006241061929587,0.2064516129032258,1.5971618949331436,0.23870967741935484,2.336481697374155,,,97.34838709677419,33.24932083679636,0.9506969913359611,0.08965074034801687,-0.9096774193548387,0.41531553392080217,0.04516129032258064,0.9548387096774194,True
370225661,pachelyhotmailf,0.0,15.0,0.0,0.0,15.0,3.506890595608518,pachely mulumba,0.0,14.0,0.0,1.0,15.0,3.3735572622751855,0.0,0.0,2.0,🔎 who visits your twitter profile? 🔎  👆 click here: https://t.co/lxgg7dzzj5 👆,77.0,2399.0,4091.0,0.5864091909068687,12035.0,4126.0,False,False,,,,,,,,,34.08,26.82449626740454,0.9491310811042786,0.09984933797917227,-0.8,0.6,0.1,0.9,False
B9BE47CF-2B29-4A02-AA07-9B9E02CE7FDD,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,163.2,606.3856528645777,,,3.85,9.763580285940195,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
2166124159,GoooEmiliooo,2.0,10.0,0.0,0.0,12.0,2.125814583693911,,,,,,,,,,,,,188.0,216.0,0.8703703703703703,,5359.0,,,,,,,,,,,,,,,,,,,False
248201406,AndreCastro88,2.0,9.0,2.0,0.0,13.0,3.3927474104487847,André Castro,2.0,9.0,0.0,1.0,12.0,3.418295834054489,0.0,0.0,2.0,página oficial do twitter.,26.0,31821.0,158.0,201.3987341772152,1888.0,1261.0,True,False,,,,,,,,,107.9,54.058949305364784,0.945038994550705,0.10462842378016346,-0.92,0.39191835884530846,0.04,0.96,False
2357643302,RisaPerone,2.0,8.0,0.0,0.0,10.0,3.121928094887362,Risa Perone,2.0,8.0,0.0,1.0,11.0,3.277613436819116,0.0,0.0,2.0,,,6.0,41.0,0.14634146341463414,,0.0,,,0.05263157894736842,0.2232968782694361,0.05263157894736842,0.2232968782694361,0.0,0.0,,,69.17543859649123,33.511518212068644,0.9669537418767026,0.06407368655307971,-0.2631578947368421,0.96475277788544,0.3684210526315789,0.631578947368421,True
85E166A7-B8B8-46E5-898E-65E497786576,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,False,False,953.6666666666666,854.2556213842942,,,71.22222222222223,28.920495530477947,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,769.0,1115.0,0.6896860986547085,,,,False,,,,,,,,,,,,,,,,,False
844A817F-637E-41A8-BF1F-3DB2143C1AF4,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,True
753942604715134976,EABBerlin,4.0,5.0,0.0,0.0,9.0,2.94770277922009,EAB Berlin,4.0,5.0,0.0,1.0,10.0,3.121928094887362,0.0,0.0,2.0,"europa verstehen, europa gestalten: überparteilich und unabhängig.",66.0,429.0,342.0,1.2543859649122806,628.0,369.0,False,False,,,,,,,,,244.6,72.34224215491251,0.9744849979877472,0.05134583025219767,-0.88,0.4749736834815167,0.06,0.94,True
CDB1F80E-CDE2-4164-8B88-10D1BE91A49D,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,74270.0,62791.719995553554,,,456.85,463.1899475377246,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
,,,,,,,,,,,,,,,,,,,,673.0,438.0,1.5365296803652968,189.0,,,False,,,,,,,,,,,,,,,,,False
62D52242-51B1-4E9F-9EF8-FDC2B5EF48E0,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,281.3,416.92158735186644,,,10.95,28.06862127002322,,,0.0,0.0,0.7481208443641663,0.0,1.0,0.0,1.0,0.0,False
850408942664658944,KEBernard70,3.0,6.0,2.0,0.0,11.0,3.277613436819116,Keith Bernard,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,"techie. geek. activist. keith bernard.  born in massachusetts, lives and works in massachusetts. pronouns: he him.",114.0,152.0,774.0,0.19638242894056848,3159.0,1659.0,False,False,,,,,,,,,145.18,79.99417228773606,0.9559662640094757,0.07767566425796175,-0.48,0.8772684879784524,0.26,0.74,True
