user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,post_md_like_mean,post_md_like_std,post_md_retweet_mean,post_md_retweet_std,post_md_reply_mean,post_md_reply_std,post_md_quote_mean,post_md_quote_std,post_text_length_mean,post_text_length_std,post_sentiment_score_mean,post_sentiment_score_std,post_sentiment_numeric_mean,post_sentiment_numeric_std,post_sentiment_numeric_prop_positive,post_sentiment_numeric_prop_neutral,post_sentiment_numeric_prop_negative,label
3B9B6BB6-7B7E-4659-8E05-17824084C654,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
49184499,maria_bello,0.0,10.0,0.0,1.0,11.0,3.0957952550009344,maria bello,0.0,10.0,0.0,1.0,11.0,3.0957952550009344,0.0,0.0,2.0,official maria bello twitter account. tweets by maria. actor. activist. adventurer. writer.,91.0,72621.0,252.0,288.17857142857144,1789.0,1802.0,True,False,,,,,,,,,105.48,21.19928300674341,0.8314605045318604,0.15373447328872147,0.64,0.5571355310873647,0.68,0.28,0.04,False
4148FAB9-32D1-498B-A500-517B9D61D34D,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,106.0,133.0,0.7969924812030075,20.0,,,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,92192.0,16.0,5762.0,156.0,,,False,,,,,,,,,,,,,,,,,,False
1234757638715518976,CrazyOldLady14,3.0,9.0,2.0,0.0,14.0,3.378783493486176,CrazyOldLady,3.0,9.0,0.0,0.0,12.0,3.084962500721156,0.0,0.0,1.0,"trump 2020, kag",15.0,3313.0,4589.0,0.7219437786010025,37278.0,23088.0,False,False,,,,,,,,,123.68,28.447453313082352,0.7484010535478592,0.13780304990155606,-0.4,0.6,0.06,0.48,0.46,True
,,,,,,,,,,,,,,,,,,,,573.0,474.0,1.2088607594936709,145.0,,,False,,,,,,,,,,,,,,,,,,False
372752204,AshleyNicoleMo1,3.0,11.0,1.0,0.0,15.0,3.5068905956085183,Ashley,1.0,5.0,0.0,0.0,6.0,2.584962500721156,0.0,0.0,1.0,ashley nicole gomez bethany keeler alison swift,47.0,1476.0,4842.0,0.3048327137546468,5533.0,4205.0,False,False,,,,,,,,,120.68,26.890474149780253,0.7976986181735992,0.1283486175688607,0.52,0.5381449618829484,0.54,0.44,0.02,True
272576241,STJ_beerman,3.0,7.0,0.0,1.0,11.0,3.277613436819116,TAS,3.0,0.0,0.0,0.0,3.0,1.584962500721156,0.0,0.0,1.0,scientist/diver/🍺 & 🐶 & 🌊 lover. #freshwater #ocean #islandlife #conservation & #climate issues. proud husband & father. be kind. resistance. fbr,145.0,19098.0,19739.0,0.9675262171335934,7733.0,6212.0,False,False,,,,,,,,,100.14,53.036972010098765,0.7445025515556335,0.15488893509224066,-0.36,0.7418894796396562,0.16,0.32,0.52,True
466380427,EugenioVernici,2.0,12.0,0.0,0.0,14.0,3.182005814760214,Eugenio Vernici,2.0,12.0,0.0,1.0,15.0,3.32323142879762,0.0,0.0,2.0,impara a scusarti per ogni errore che commetti,46.0,253.0,333.0,0.7597597597597597,,0.0,,,0.56,1.134195750300626,0.42,0.873842090998139,0.0,0.0,,,82.54,32.38531148530148,0.8064972496032715,0.08008964386978575,0.02,0.13999999999999999,0.02,0.98,0.0,True
,,,,,,,,,,,,,,,,,,,,1926.0,1410.0,1.3659574468085107,698.0,,,True,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,173.0,373.0,0.46380697050938335,12.0,,,True,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,47.0,98.0,0.47959183673469385,0.0,,,True,,,,,,,,,,,,,,,,,,True
617053599,glenniagz,0.0,9.0,0.0,0.0,9.0,2.725480556997868,Willian Glenn,2.0,10.0,0.0,1.0,13.0,2.8150724101159437,0.0,0.0,2.0,"i am 18, i want o be a hip hop daner and a actress. i go by the name young mili or my nick name bre .i want to start my career by being on disney channel.",154.0,25.0,328.0,0.07621951219512195,,0.0,,,0.0,0.0,0.029411764705882353,0.1689577248981773,0.11764705882352941,0.40327380002359087,,,61.029411764705884,42.40455392728034,0.7529076627072167,0.13093758865386432,0.17647058823529413,0.5672735741760562,0.2647058823529412,0.6470588235294118,0.08823529411764706,True
,,,,,,,,,,,,,,,,,,,,416.0,292.0,1.4246575342465753,63.0,,,False,,,,,,,,,,,,,,,,,,False
57E74DD5-31E8-4F98-B73D-40580CBAC8A9,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
324020939,jBear440,1.0,4.0,3.0,0.0,8.0,2.75,J,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,"4hb, fitness, texas tech alumni, writing, yogi, music, iifym. woo!",66.0,187.0,164.0,1.1402439024390243,,320.0,,,,,,,,,,,,,,,,,,,,False
D99579A4-CF3A-4681-B3E2-2DBF6B35C281,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,False,False,,,,,,,,,,,,,,,,,,True
1E9B5A51-B600-4362-9F1C-2BF9C3B724B1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,607.0,7455.0,0.08142186452045606,,,,True,,,,,,,,,,,,,,,,,,True
78E189D4-5C00-4EF2-BA17-0C8FBAF4C599,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,477.15,747.7277094638127,,,13.55,12.447790968681954,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,55.0,46.0,1.1956521739130435,0.0,,,False,,,,,,,,,,,,,,,,,,True
410E9435-DCC5-4D4C-B9A0-94FD0252C793,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,False,False,7.333333333333333,0.4714045207910317,,,0.0,0.0,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,341.0,440.0,0.775,,,,True,,,,,,,,,,,,,,,,,,False
DE792E28-C396-4C6C-A813-5929C6EF096F,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,12.95,7.046098211066888,,,0.15,0.3570714214271425,,,,,,,,,,,,False
1055702011,huss95e1n,0.0,6.0,3.0,0.0,9.0,2.94770277922009,Hussein ✨,1.0,6.0,0.0,2.0,9.0,2.94770277922009,1.0,0.0,2.0,هوَ العـراقُ..سـَلـيـلُ المَجدِ والحَسَبِ هوَ الـذي كلُّ مَن فـيهِ حـَفـيدُ نـَبي... للعراق انتمي❤️| 85% من التغريدات كتاباتي و10% لمظفر و 5% مقتبسه,148.0,1615.0,1016.0,1.5895669291338583,4753.0,9927.0,False,False,,,,,,,,,127.94,52.95296403413127,0.7898475003242492,0.06027646411801898,-0.04,0.19595917942265426,0.0,0.96,0.04,False
,,,,,,,,,,,,,,,,,,,,1070.0,1072.0,0.9981343283582089,197.0,,,False,,,,,,,,,,,,,,,,,,False
2363607110,TierraCrisan,2.0,10.0,0.0,0.0,12.0,2.8553885422075336,Tierra Crisan,2.0,10.0,0.0,1.0,13.0,3.0269868333592873,0.0,0.0,2.0,,,1.0,37.0,0.02702702702702703,,0.0,,,0.05,0.21794494717703364,0.0,0.0,0.0,0.0,,,60.925,39.962099231646974,0.7300904832780362,0.1529046212056435,0.2,0.6403124237432849,0.325,0.55,0.125,True
D3A475D3-95B9-4BA1-BB25-8ECA6D3F71B4,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,False,False,37303.0,27588.865229774612,,,434.3333333333333,191.75041648513366,,,,,,,,,,,,False
A8391449-34F2-4465-8BC2-E49665F9BDCD,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,82.5,13.811227316933133,,,2.35,4.7251984085327035,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,85.0,638.0,0.13322884012539185,0.0,,,False,,,,,,,,,,,,,,,,,,True
39E30074-431B-4E2C-8C7A-074F2B64EA6A,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,False,False,0.3333333333333333,0.4714045207910317,,,0.0,0.0,,,,,,,,,,,,False
2EB9A46A-D789-45CE-B24C-573220A7C8FB,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,0.0,False,False,1709.75,3145.983315409243,,,22.666666666666668,26.322782696532848,,,,,,,,,,,,False
1129290072,DinaDonaldson9,2.0,11.0,1.0,0.0,14.0,3.039148671903072,Dina Donaldson,2.0,11.0,0.0,1.0,14.0,3.039148671903071,0.0,0.0,2.0,sipe :),7.0,12.0,242.0,0.049586776859504134,,0.0,,,0.041666666666666664,0.19982631347136334,77.20833333333333,370.2781588624362,0.0,0.0,,,53.666666666666664,39.53655130242,0.7639945695797602,0.1229900211011097,0.25,0.6614378277661477,0.375,0.5,0.125,True
6F534864-6197-4D99-B82A-4D94A72221E6,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,84.7,150.19424090157383,,,6.3,10.47902667235846,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,4.0,179.0,0.0223463687150838,,,,False,,,,,,,,,,,,,,,,,,True
998DD87A-4D7F-460E-8214-8792656E7287,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,37.0,58.0,0.6379310344827587,2.0,,,False,,,,,,,,,,,,,,,,,,True
75A315DA-F4A8-4288-973F-FA90D036D0F9,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,True,False,92745.0,91360.78740356828,,,902.3,990.8144175374115,,,,,,,,,,,,False
321357159,LordTinsdale,2.0,10.0,0.0,0.0,12.0,3.418295834054489,Brian C. Robinson,3.0,11.0,0.0,3.0,17.0,3.4548223999466066,0.0,0.0,3.0,president of robinson republic. ex-spox for @governordeal. uga alum/dawg fan. public affairs communicator. owner of a meaningless twitter handle.,145.0,2373.0,1040.0,2.2817307692307693,3956.0,11505.0,False,False,,,,,,,,,165.5,63.90751129562158,0.7849146175384522,0.16076119164818875,0.0,0.6,0.18,0.64,0.18,False
76C25C72-081D-4DC0-8ED2-617FC2B332B8,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,False,False,,,,,,,,,,,,,,,,,,True
39EE832E-3DC6-4203-82B9-E01E579E4C3C,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,245.95,143.5505050496166,,,10.2,8.98665677546439,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,4.0,25.0,0.16,0.0,,,True,,,,,,,,,,,,,,,,,,True
1630615782,teethrichdobi,0.0,13.0,0.0,0.0,13.0,3.0850551027564768,♡♡♡,0.0,0.0,0.0,3.0,3.0,-0.0,0.0,0.0,1.0,you fire the light of my heart,30.0,66.0,94.0,0.7021276595744681,,2612.0,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,37.0,22.0,1.6818181818181819,3.0,,,False,,,,,,,,,,,,,,,,,,False
0B43CB6F-2710-444B-9F8A-4363AC36D3D7,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,True,False,5526.45,5107.71578570108,,,49.65,50.54035516297843,,,,,,,,,,,,False
176688197,GianRaoul,2.0,7.0,0.0,0.0,9.0,2.94770277922009,GianRaoúl dla Sierra,3.0,15.0,0.0,2.0,20.0,3.521928094887362,0.0,0.0,3.0,"a dandy arts/culture/foreign affairs journalist, actor - performer - entertainer, bit of a divo &___________(fill it, dear). #mentalheath advocate",146.0,614.0,1170.0,0.5247863247863248,,275.0,,,,,,,,,,,,,,,,,,,,False
938614555,Tweet4RealMoney,3.0,11.0,1.0,0.0,15.0,3.373557262275185,Tweet 4 Real Money,3.0,11.0,1.0,3.0,18.0,3.4613201402110083,0.0,0.0,4.0,we tweet about how to leverage twitter for your business to make money.,71.0,684.0,492.0,1.3902439024390243,,1.0,,,0.038461538461538464,0.274670324174725,0.019230769230769232,0.1373351620873625,0.0,0.0,,,84.40384615384616,28.654614083669383,0.7254134840690173,0.15048710684821284,0.057692307692307696,0.601711071044693,0.21153846153846154,0.6346153846153846,0.15384615384615385,True
,,,,,,,,,,,,,,,,,,,,11.0,76.0,0.14473684210526316,,,,False,,,,,,,,,,,,,,,,,,True
82D7FBF7-D720-4673-8651-10D7D60BE6C8,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,True,False,28349.95,22178.58866220978,,,190.9,233.18681352083357,,,,,,,,,,,,False
157882115,ipadiguide,0.0,10.0,0.0,0.0,10.0,2.6464393446710153,iPad iGuide,2.0,8.0,0.0,1.0,11.0,2.8453509366224368,0.0,0.0,2.0,"blogs, articles, resources and more all about apple's ipad!",59.0,970.0,1799.0,0.5391884380211228,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,92.25,30.10039291846792,0.7728112666652753,0.15253691966447805,0.3269230769230769,0.642146456040923,0.4230769230769231,0.4807692307692308,0.09615384615384616,True
,,,,,,,,,,,,,,,,,,,,9.0,167.0,0.05389221556886228,0.0,,,True,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,534.0,539.0,0.9907235621521335,,,,False,,,,,,,,,,,,,,,,,,True
00C51755-857E-45DF-AE24-0824CF3B8B78,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,False,False,2.2,1.222020185321557,,,0.2,0.7483314773547879,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,409.0,407.0,1.0049140049140048,,,,True,,,,,,,,,,,,,,,,,,False
40518627-FFE2-4CE2-86DD-236AC6B61ECF,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,20.0,False,False,34.0,19.330459556530638,,,0.6666666666666666,0.74535599249993,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,2556.0,1074.0,2.3798882681564244,58.0,,,False,,,,,,,,,,,,,,,,,,False
2393985122,JordyClasie,2.0,9.0,0.0,0.0,11.0,3.459431618637298,Jordy Clasie,2.0,9.0,0.0,1.0,12.0,3.584962500721156,0.0,0.0,2.0,soccer player at az alkmaar. instagram: jordyclasie,51.0,140350.0,46.0,3051.086956521739,201.0,175.0,True,False,,,,,,,,,81.96,40.51170694996694,0.8595765733718872,0.10568359207457231,0.52,0.4995998398718719,0.52,0.48,0.0,False
18373112-10F1-421B-9475-AC0151BDCC23,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,6839.5,9175.436875157498,,,57.35,60.47666905509926,,,,,,,,,,,,False
B101015C-F805-406A-9E77-2A008489AC52,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
BB3EB5D0-B627-49A3-BA55-545F639F0309,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,20.0,False,False,2.2,1.3266499161421599,,,0.0,0.0,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,413.0,138.0,2.9927536231884058,9.0,,,False,,,,,,,,,,,,,,,,,,False
967027984426242053,fred_guttenberg,0.0,14.0,0.0,1.0,15.0,3.1898980954642875,Fred Guttenberg,2.0,12.0,0.0,1.0,15.0,3.323231428797621,0.0,0.0,2.0,"my daughter is jaime guttenberg.   she was murdered in parkland florida on february 14, 2018.  i will dedicate the rest of my life to the cause of gun safety.",158.0,335139.0,1950.0,171.86615384615385,32455.0,35374.0,True,False,,,,,,,,,144.66,73.4159682902841,0.7630412697792053,0.15556222478685802,-0.24,0.7889233169326408,0.22,0.32,0.46,False
57FA017A-E61C-44BE-A2EC-B7DA4AC29EB0,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,True,False,1920550.0,1347373.5653114172,,,14448.2,15079.68455107732,,,,,,,,,,,,False
CB130AE1-EE25-4D21-8256-307DE9AB9DA2,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,False,False,,,,,,,,,,,,,,,,,,True
E0C2EBCD-4839-46EF-B173-3DFD30EAF925,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,True,,,,,,,,,,,,,,,,,,True
2353006094,RosanaDottin,2.0,10.0,0.0,0.0,12.0,2.918295834054489,Rosana Dottin,2.0,10.0,0.0,1.0,13.0,3.085055102756477,0.0,0.0,2.0,,,4.0,35.0,0.11428571428571428,,0.0,,,0.02040816326530612,0.14139190265868384,0.0,0.0,0.0,0.0,,,64.95918367346938,38.74719696704523,0.7567605686431028,0.12958229050796716,0.14285714285714285,0.6998542122237652,0.32653061224489793,0.4897959183673469,0.1836734693877551,True
,,,,,,,,,,,,,,,,,,,,449.0,481.0,0.9334719334719335,,,,True,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,304.0,298.0,1.0201342281879195,,,,True,,,,,,,,,,,,,,,,,,False
4D3CE98D-E89D-4B62-9531-07AB42835947,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,1.0,67.0,0.014925373134328358,,,,True,,,,,,,,,,,,,,,,,,True
36806263,KRConnect,3.0,6.0,0.0,0.0,9.0,2.94770277922009,Kevin Roberts,2.0,10.0,0.0,1.0,13.0,3.5465935642949384,0.0,0.0,2.0,"founder, red rose consulting.              business leader and educator",71.0,4302.0,4614.0,0.9323797139141743,1693.0,414.0,False,False,,,,,,,,,135.84,17.17831190775159,0.8063863289356231,0.1419185305483686,0.48,0.5381449618829484,0.5,0.48,0.02,True
1242064417799524353,babuba72858885,0.0,6.0,8.0,0.0,14.0,2.610577243331642,babuba,0.0,6.0,0.0,0.0,6.0,1.4591479170272448,0.0,0.0,1.0,help our suffering ✝️,21.0,141.0,4381.0,0.03218443277790459,4.0,8.0,False,False,,,,,,,,,35.75,18.779976038323372,0.8239182531833649,0.10935605713803781,0.75,0.4330127018922193,0.75,0.25,0.0,False
2362493017,KarmenSain,2.0,8.0,0.0,0.0,10.0,2.9219280948873623,Karmen Sain,2.0,8.0,0.0,1.0,11.0,3.0957952550009344,0.0,0.0,2.0,,,4.0,41.0,0.0975609756097561,,0.0,,,0.020833333333333332,0.14282613750835507,0.0625,0.24206145913796356,0.0,0.0,,,70.14583333333333,35.852701887568934,0.7404629637797674,0.14235219794204582,0.3958333333333333,0.6689414315834301,0.5,0.3958333333333333,0.10416666666666667,True
,,,,,,,,,,,,,,,,,,,,0.0,229.0,0.0,0.0,,,True,,,,,,,,,,,,,,,,,,True
1F0EDA7A-C70A-463A-AB47-9B07C9221F65,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,20.0,False,False,2.0,0.0,,,0.0,0.0,,,,,,,,,,,,True
89D3C315-9C42-48A2-AA97-635A8E81158D,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,False,False,4.0,0.0,,,0.0,0.0,,,,,,,,,,,,True
73545CEF-5638-4F25-8F49-0023C1757363,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,389.0,806.0,0.4826302729528536,158.0,,,False,,,,,,,,,,,,,,,,,,False
68758745,SharpFootball,2.0,11.0,0.0,0.0,13.0,3.238901256602631,Warren Sharp,2.0,9.0,0.0,1.0,12.0,3.0220552088742,0.0,0.0,2.0,"purchase my book, link ⬇️  inventing custom, predictive nfl analytics & visualized data at https://t.co/cmtx9j9pss & https://t.co/rm53d4qz6d",140.0,182175.0,755.0,241.2913907284768,26527.0,12328.0,True,False,,,,,,,,,159.78,92.78519062867737,0.7529998135566711,0.14967742316936927,0.24,0.5851495535331118,0.32,0.6,0.08,False
,,,,,,,,,,,,,,,,,,,,5.0,121.0,0.04132231404958678,0.0,,,True,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,669987.0,150.0,4466.58,344.0,,,False,,,,,,,,,,,,,,,,,,False
6EB1CDA9-E851-4AA2-AE66-47C7A50C33EE,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
26151D5E-9FD8-4B4C-9448-0295BC93D36C,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
497052651,Freedomtorule,1.0,12.0,0.0,0.0,13.0,3.0269868333592873,Charles Echols,2.0,11.0,0.0,1.0,14.0,3.378783493486176,0.0,0.0,2.0,creator of #orangeconartistwithpeetape. the 2 party system is a scam. unless you were there - the only thing you know about it - is what the idiot box told you.,160.0,96.0,357.0,0.2689075630252101,10355.0,1341.0,False,False,,,,,,,,,88.92,57.90227629376932,0.7017310547828675,0.1510784300074704,-0.14,0.6327716807822551,0.14,0.58,0.28,True
D3230BDA-A20C-4F14-8828-9A1C97059D1D,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,False,False,2.05,2.5194245374688244,,,0.55,1.116915395184434,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,80.0,1844.0,0.04338394793926247,,,,True,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,88.0,61.0,1.4426229508196722,4.0,,,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,824.0,489.0,1.6850715746421268,40.0,,,False,,,,,,,,,,,,,,,,,,False
1088BE12-FB7F-4010-BE66-3E068C76B470,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,20.0,False,False,41.23529411764706,61.10119803558751,,,0.7647058823529411,1.2616241523251304,,,,,,,,,,,,True
CACAD3ED-1B97-41BF-A564-83D1C44A93D6,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,True,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,271.0,445.0,0.6089887640449438,2.0,,,True,,,,,,,,,,,,,,,,,,True
303899090,Trae_Anderson,2.0,10.0,0.0,1.0,13.0,3.238901256602631,Trae Anderson,2.0,10.0,0.0,1.0,13.0,3.238901256602631,0.0,0.0,2.0,many opinions rarely backed with facts.,39.0,301.0,500.0,0.602,,24.0,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,114.0,446.0,0.2556053811659193,0.0,,,True,,,,,,,,,,,,,,,,,,False
9C10F502-E269-4E2D-BAC9-2004110E8FC0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
165473091,KerryThomason10,2.0,11.0,2.0,0.0,15.0,3.6402239289418516,Kerry Thomason,2.0,11.0,0.0,1.0,14.0,3.521640636343319,0.0,0.0,2.0,what goes around comes around,29.0,85.0,2101.0,0.0404569252736792,3508.0,7626.0,False,False,,,,,,,,,102.24,53.05037605898756,0.7466016393899918,0.1366818505078198,-0.46,0.5370288632839021,0.02,0.5,0.48,True
2356281668,DianaHinchliff,2.0,12.0,0.0,0.0,14.0,3.039148671903071,Diana Hinchliff,2.0,12.0,0.0,1.0,15.0,3.189898095464287,0.0,0.0,2.0,,,4.0,40.0,0.1,,0.0,,,0.01694915254237288,0.1290809000993883,0.01694915254237288,0.1290809000993883,0.0,0.0,,,66.08474576271186,35.07004522941182,0.7497926324100818,0.15793739605652315,0.23728813559322035,0.6971852136001062,0.3898305084745763,0.4576271186440678,0.15254237288135594,True
DEC5ECA0-0273-446C-9AF8-318F87A4AA0F,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
2903061989,kingkrymer,0.0,10.0,0.0,0.0,10.0,2.9219280948873623,Triston Feathers ^_~,2.0,13.0,0.0,5.0,20.0,3.821928094887362,0.0,0.0,3.0,krymer - 15 y/o master/challenger mid laner - amateur beatboxer - pro memer - sophomore at fhs - @beckiicruel is life,117.0,200.0,659.0,0.30349013657056145,,1529.0,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,2267.0,466.0,4.864806866952789,463.0,,,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,99.0,488.0,0.2028688524590164,9.0,,,True,,,,,,,,,,,,,,,,,,False
84EA04BB-B022-4C23-AB6C-9F5F71A34ECF,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
343390796,jamchaseurheart,0.0,15.0,0.0,0.0,15.0,3.1898980954642875,Jam,1.0,2.0,0.0,0.0,3.0,1.584962500721156,0.0,0.0,1.0,"good timing, that's all that matters. ♍                      santa fe, cebu philippines",87.0,152.0,339.0,0.44837758112094395,,728.0,,True,,,,,,,,,,,,,,,,,,False
616230458,reynaldapughupe,0.0,15.0,0.0,0.0,15.0,3.3735572622751855,Reynalda Pugh,2.0,10.0,0.0,1.0,13.0,3.5465935642949384,0.0,0.0,2.0,ringing you the 86 top deals f the year in toronto,50.0,15.0,540.0,0.027777777777777776,,0.0,,,0.06666666666666667,0.30912061651652345,51.56666666666667,396.0910823984247,0.05,0.2843120351538664,,,57.5,38.90993874748884,0.758214491403709,0.14478958184757929,0.1864406779661017,0.7004738413481975,0.3559322033898305,0.4745762711864407,0.1694915254237288,True
1128666674,Kenneth04558509,1.0,6.0,8.0,0.0,15.0,3.189898095464287,Kenneth Clark,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,"i share information and news.... enjoy my tweets!!! follow me, i follow back ( #autofllowback",93.0,11.0,238.0,0.046218487394957986,,0.0,,,0.0,0.0,0.0,0.0,0.08333333333333333,0.2763853991962833,,,73.25,37.25167781456293,0.8155723760525385,0.13519872688483256,0.25,0.7216878364870323,0.4166666666666667,0.4166666666666667,0.16666666666666666,True
452531576,JosephxFerreira,2.0,13.0,0.0,0.0,15.0,3.2729055953200556,Joseph 🥀,1.0,5.0,0.0,2.0,8.0,3.0,1.0,0.0,2.0,life is all about getting out and seeing the world.,51.0,354.0,1261.0,0.28072957969865187,1585.0,4449.0,False,False,,,,,,,,,79.74,36.766185551400355,0.7795914995670319,0.12412423615322063,0.04,0.72,0.28,0.48,0.24,True
01E8DAEC-45F1-438B-B594-661B3F0C2A10,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,False,False,,,,,,,,,,,,,,,,,,True
615064603,FrancaRoccia,2.0,10.0,0.0,0.0,12.0,2.792481250360578,Franca Rox,2.0,7.0,0.0,1.0,10.0,3.121928094887362,0.0,0.0,2.0,timida ma decisa. carina ma sveglia.,36.0,4504.0,4722.0,0.9538331215586616,,0.0,,,2.4,2.8079252918203585,0.37777777777777777,0.6425258797689316,0.0,0.0,,,90.6,32.13540795515819,0.8285294320848253,0.07108112232097166,0.022222222222222223,0.14740554623801777,0.022222222222222223,0.9777777777777777,0.0,True
83209DAA-E058-4CB4-9585-30CB76926097,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
1903382054,England,1.0,6.0,0.0,0.0,7.0,2.5216406363433186,England,1.0,6.0,0.0,0.0,7.0,2.5216406363433186,0.0,0.0,1.0,"home of england’s national football teams: the #threelions, @lionesses, #younglions and para lions. contact us: https://t.co/6j3agmqix3",135.0,4036302.0,465.0,8680.21935483871,39039.0,12115.0,True,False,,,,,,,,,136.84,64.36842704307757,0.8739297795295715,0.1484081082568592,0.78,0.46,0.8,0.18,0.02,False
