user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,description_business,description_che,description_com,description_follow,description_http,description_https,description_instagram,description_la,description_life,description_love,description_lover,description_music,description_new,description_news,description_non,description_official,description_tweets,description_twitter,description_world,description_writer,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,label
106595346,claudita_37,0.0,8.0,2.0,1.0,11.0,3.277613436819116,claudia gonzalez,0.0,15.0,0.0,1.0,16.0,3.452819531114783,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.5263605246161616,6.577861357721047,0.5360952949360881,,0.0,,,True
195913271,crystyanesouza,0.0,14.0,0.0,0.0,14.0,3.3787834934861767,crystyane,0.0,9.0,0.0,0.0,9.0,2.94770277922009,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.295836866004329,7.3453648404168685,0.4486961420717234,,4.394449154672439,,,True
154029272,azeeslk,0.0,7.0,0.0,0.0,7.0,2.5216406363433186,Abdul Azeez,2.0,8.0,0.0,1.0,11.0,2.9139770731827523,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.9459101490553132,5.978885764901122,0.3254636776100863,,0.0,,,True
301529735,MTechMC,4.0,3.0,0.0,0.0,7.0,2.5216406363433186,M Technology Mgmt,3.0,12.0,0.0,2.0,17.0,3.6168746059562227,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.6094379124341003,6.246106765481563,0.2576705735048408,,0.0,,,True
619792617,joelrvt,0.0,7.0,0.0,0.0,7.0,2.807354922057604,Joel Nixon,2.0,7.0,0.0,1.0,10.0,3.121928094887362,0.0,0.0,2.0,"xbox, pc and wp7 games designer, giving gams away and raising moneyfor charities through our games :d",101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,5.726847747587197,0.5689162138794706,,0.0,,,True
1387393236,LillieLeonard12,2.0,11.0,2.0,0.0,15.0,3.3735572622751846,Lillie Leonard,2.0,11.0,0.0,1.0,14.0,3.2359263506290334,0.0,0.0,2.0,"great clients, great websites. web design, development & self-admin for esktop & mobile wbsites. co-owner shawn usually tweets.",127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9444389791664403,0.0,,0.0,,,True
1175825840,HalvorsonqtxEug,2.0,13.0,0.0,0.0,15.0,3.7735572622751845,Eugenie Halvorson,2.0,14.0,0.0,1.0,17.0,3.734521664779752,0.0,0.0,2.0,follow us to stay up to date with all of our ree giveawys and website updates!,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,5.262690188904886,0.45564059192649325,,0.0,,,True
94528740,vampiro_666819,0.0,7.0,6.0,1.0,14.0,3.4677201004744997,refugio mendez pule,0.0,17.0,0.0,2.0,19.0,3.616348566075163,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,3.258096538021482,7.293697720601438,0.44670024215821486,,0.0,,,True
77293750,sketayo,0.0,7.0,0.0,0.0,7.0,2.807354922057604,Scott Hodge,2.0,8.0,0.0,1.0,11.0,3.095795255000934,0.0,0.0,2.0,"my name is scott i am a plumber and i live in louisville, ky. i'm also currently engaged.",89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,6.095824562432225,0.4442467419078252,,0.0,,,True
538558418,fernandals02,0.0,10.0,2.0,0.0,12.0,3.2516291673878226,fernanda luiza,0.0,13.0,0.0,1.0,14.0,3.3248629576173574,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.302585092994046,6.403574197934815,0.3595781077599821,,0.0,,,True
617602159,aprylkaufmanfz,0.0,14.0,0.0,0.0,14.0,3.3248629576173574,Apryl Kaufman,2.0,10.0,0.0,1.0,13.0,3.546593564294939,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,6.269096283706261,0.4856397636827353,,0.0,,,True
616307286,glennisgxvg,0.0,11.0,0.0,0.0,11.0,2.8453509366224368,Glennis Hamilton,2.0,13.0,0.0,1.0,16.0,3.452819531114783,0.0,0.0,2.0,nl,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,6.2166061010848646,0.473640911341094,,0.0,,,True
514818877,ALK44000,3.0,0.0,5.0,0.0,8.0,2.1556390622295662,JORIS BRB,8.0,0.0,0.0,1.0,9.0,2.725480556997868,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0794415416798357,5.356586274672012,0.38820275359182216,,0.0,,,True
616294011,melinayjx,0.0,9.0,0.0,0.0,9.0,3.169925001442312,Melina Rowe,2.0,8.0,0.0,1.0,11.0,3.2776134368191165,0.0,0.0,2.0,"for your inspiration dream house, with displaying of design, architecture, furnitre,n mor.. http://t.co/mityawisdb, http://t.co/mr8risvtu6",138.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,6.400257445308821,0.4331995620382424,,0.0,,,True
316402288,Willynhoweblan,1.0,13.0,0.0,0.0,14.0,3.3248629576173574,Willy Nunes,2.0,8.0,0.0,1.0,11.0,3.277613436819116,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0794415416798357,6.413458957167357,0.32423089561615687,,2.70805020110221,,,True
421419585,holguin1985,0.0,7.0,4.0,0.0,11.0,3.459431618637298,Diego A. Holguin,3.0,10.0,0.0,3.0,16.0,3.5,0.0,0.0,3.0,"26 años, colombiano",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,6.771935555839602,0.48669052427149134,,1.3862943611198906,,,True
1176427063,OrtonsppDelora,2.0,12.0,0.0,0.0,14.0,3.378783493486176,Delora Orton,2.0,9.0,0.0,1.0,12.0,3.2516291673878226,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0794415416798357,5.3706380281276624,0.3871870587422144,,0.0,,,True
616385430,loretafgslh,0.0,11.0,0.0,0.0,11.0,3.2776134368191165,Loreta Cline,2.0,9.0,0.0,1.0,12.0,3.418295834054489,0.0,0.0,2.0,hey yallthis is not the official mzzladikay this is just a fan page so folow her @mzzladikay she follows back,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.044522437723423,6.212606095751519,0.4900556048138019,,0.0,,,True
51184465,Anii913,1.0,3.0,3.0,0.0,7.0,2.5216406363433186,Ana Diez canseco,2.0,12.0,0.0,2.0,16.0,3.375,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,2.3978952727983707,6.075346031088684,0.3946927896004427,,0.0,,,True
710621238,leonilaordt,0.0,11.0,0.0,0.0,11.0,3.0957952550009344,Leonila Travis,2.0,11.0,0.0,1.0,14.0,3.521640636343319,0.0,0.0,2.0,"io sono per te i ogni momento ;) xdas other people 160 characters not enough but i'm nice with my friends =) ,me gusta la gente alegre para divertirnos:d",153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,5.594711379601839,0.5064092053767121,,0.0,,,True
616298625,criseldaflm,0.0,11.0,0.0,0.0,11.0,3.277613436819116,Criselda Blanchard,2.0,15.0,0.0,1.0,18.0,3.5724312513221195,0.0,0.0,2.0,"pat f dxt, a3, & nfs",20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,6.352629396319567,0.4364474218889735,,0.0,,,True
1374225350,KyraConley1,2.0,8.0,1.0,0.0,11.0,3.2776134368191165,Kyra Conley,2.0,8.0,0.0,1.0,11.0,3.2776134368191165,0.0,0.0,2.0,curitiba legalsimpática feliz amo chocolate  e quer saber mais me segu !!,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3.044522437723423,0.227670248696953,,0.0,,,True
222293510,bdistasio,0.0,9.0,0.0,0.0,9.0,2.725480556997868,Bruno  Oliveira,2.0,11.0,0.0,2.0,15.0,3.5068905956085183,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.6390573296152584,6.161207321695077,0.42833444677677207,,0.6931471805599453,,,True
616308801,deliciaijxvh,0.0,12.0,0.0,0.0,12.0,3.188721875540867,Delicia Vance,2.0,10.0,0.0,1.0,13.0,3.0850551027564768,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.1354942159291497,6.226536669287466,0.5035695415390463,,0.0,,,True
617247139,juliannacanno,0.0,13.0,0.0,0.0,13.0,2.7192945256669794,Julianna Cannon,2.0,12.0,0.0,1.0,15.0,2.815922063835166,0.0,0.0,2.0,"hey follow me and i wll guarantee to follow you back 100%, and also if yu retweet me i will retweet you so we can both get more followers",137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,5.87493073085203,0.4229678210057157,,0.0,,,True
1174585699,AndresrefInocen,2.0,13.0,0.0,0.0,15.0,3.1395722619867223,Inocencia Andres,2.0,13.0,0.0,1.0,16.0,3.452819531114783,0.0,0.0,2.0,fotgrafia. música. fime. cobertor. você. tumblr. borboletas.,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,5.187385805840755,0.44388159646838726,,0.0,,,True
616230458,reynaldapughupe,0.0,15.0,0.0,0.0,15.0,3.3735572622751855,Reynalda Pugh,2.0,10.0,0.0,1.0,13.0,3.5465935642949384,0.0,0.0,2.0,ringing you the 86 top deals f the year in toronto,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,6.293419278846481,0.44055363219784843,,0.0,,,True
157864555,nasantillan,0.0,11.0,0.0,0.0,11.0,2.413088436425758,Nadia Santillán,2.0,12.0,0.0,1.0,15.0,3.1898980954642875,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.6390573296152584,6.29156913955832,0.41945932263895064,,0.0,,,True
617373638,garycraftxsvjn,0.0,14.0,0.0,0.0,14.0,3.521640636343319,Gary Craft,2.0,7.0,0.0,1.0,10.0,2.9219280948873623,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.8903717578961645,5.768320995793772,0.5010767882029811,,0.0,,,True
1128339972,ThaddeusHill1,2.0,10.0,1.0,0.0,13.0,3.3927474104487847,Thaddeus Hill,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,i live in lodon and im proud of @onedirection& @fugative :) i love them,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,5.537334267018537,0.4330414522888227,,0.0,,,True
618529778,garrisongce,0.0,11.0,0.0,0.0,11.0,3.0957952550009344,Venessa Garrison,2.0,13.0,0.0,1.0,16.0,3.202819531114783,0.0,0.0,2.0,"#6 on miami heat,you may know me by my inexcuseble hirline,parody acc",69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1354942159291497,5.631211781821365,0.556806303405446,,0.0,,,True
616224676,toryhuntfbq,0.0,11.0,0.0,0.0,11.0,3.2776134368191165,Tory Hunt,2.0,6.0,0.0,1.0,9.0,3.169925001442312,0.0,0.0,2.0,with god al tinz re possible buh with money all tinz re answerale,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,6.416732282512326,0.5136316618641784,,0.0,,,True
155102693,diegosorianov82,0.0,13.0,2.0,0.0,15.0,3.4565647621309536,DIEGO SORIANO,12.0,0.0,0.0,1.0,13.0,3.180832987205441,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.248495242049359,6.975413927455952,0.6090671157631008,,0.6931471805599453,,,True
128933295,teusoares,0.0,9.0,0.0,0.0,9.0,2.725480556997868,Matheus Soares e Sil,3.0,14.0,0.0,3.0,20.0,3.546439344671015,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1.3862943611198906,6.35088571671474,0.2182836257738565,,2.4849066497880004,,,True
617796849,julieannizyy,0.0,12.0,0.0,0.0,12.0,3.084962500721156,Julieann Rosario,2.0,13.0,0.0,1.0,16.0,3.5,0.0,0.0,2.0,"feminist, self-confidentand hard to handle. writer-reader-escapist. born to run with the woles.",95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.772588722239781,5.733341276897746,0.4835903861875115,,0.0,,,True
145022907,DustinWatson3,2.0,10.0,1.0,0.0,13.0,3.238901256602631,Dustin Watson,2.0,10.0,0.0,1.0,13.0,3.238901256602631,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.5649493574615367,6.918695219020472,0.3707273230377497,,0.0,,,True
1175960761,SpikeshxwClair,2.0,12.0,0.0,0.0,14.0,3.6644977792004623,Clair Spikes,2.0,9.0,0.0,1.0,12.0,3.418295834054489,0.0,0.0,2.0,i like to keep it realcause i dont know how fake feel!,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,5.187385805840755,0.4235706885079276,,0.0,,,True
1174762351,RutherfordfegMa,2.0,13.0,0.0,0.0,15.0,3.506890595608518,Maryanna Rutherford,2.0,16.0,0.0,1.0,19.0,3.642149881636903,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.6094379124341003,5.262690188904886,0.3058203798177617,,0.0,,,True
710176700,cieramcfarlan,0.0,13.0,0.0,0.0,13.0,3.0269868333592873,Ciera Mcfarland,2.0,12.0,0.0,1.0,15.0,3.456564762130953,0.0,0.0,2.0,christian | siger  writer | christmusiq,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.791759469228055,5.25227342804663,0.3411397928486041,,0.0,,,True
28843786,liamperrell,0.0,11.0,0.0,0.0,11.0,2.6635327548042547,Liam Perrell,2.0,9.0,0.0,1.0,12.0,3.0849625007211565,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.828641396489095,6.343880434126331,0.6035172693188329,,0.0,,,True
1176274290,NolascocyrAndre,2.0,13.0,0.0,0.0,15.0,3.5068905956085183,Andree Nolasco,2.0,11.0,0.0,1.0,14.0,3.521640636343319,0.0,0.0,2.0,the society we liv in is filled with all temporary pleasures. the only etenal and endless pleasure is through god.,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,5.1298987149230735,0.4674352079940293,,0.0,,,True
1176311347,CoffeltkofTomik,2.0,13.0,0.0,0.0,15.0,3.139572261986723,Tomiko Coffelt,2.0,11.0,0.0,1.0,14.0,3.3248629576173574,0.0,0.0,2.0,#followme #temfollowback muic is everything :),46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,5.402677381872279,0.4884721302201284,,0.0,,,True
1128666674,Kenneth04558509,1.0,6.0,8.0,0.0,15.0,3.189898095464287,Kenneth Clark,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,"i share information and news.... enjoy my tweets!!! follow me, i follow back ( #autofllowback",93.0,0.0,0.0,0.0,0.7995798515712783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331450784855438,0.0,0.0,0.41600168502664125,0.0,0.0,0.0,2.4849066497880004,5.476463551931511,0.4537429357877477,,0.0,,,True
617053599,glenniagz,0.0,9.0,0.0,0.0,9.0,2.725480556997868,Willian Glenn,2.0,10.0,0.0,1.0,13.0,2.8150724101159437,0.0,0.0,2.0,"i am 18, i want o be a hip hop daner and a actress. i go by the name young mili or my nick name bre .i want to start my career by being on disney channel.",154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,5.796057750765372,0.5621228562795547,,0.0,,,True
40010436,latroncal,0.0,9.0,0.0,0.0,9.0,2.725480556997868,Acero,1.0,4.0,0.0,0.0,5.0,2.321928094887362,0.0,0.0,1.0,"sex  , alcohol  &  rock-n-roll",30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,5.241747015059643,0.43927818080091874,,0.0,,,True
617763402,collierdpb,0.0,10.0,0.0,0.0,10.0,3.121928094887362,Ahmad Collier,2.0,10.0,0.0,1.0,13.0,3.546593564294939,0.0,0.0,2.0,the firt official twitter of james maslow army wil be here to help and support for james maslow and #bigtimerush guys! go follow : @jamesmaslow,143.0,0.0,0.0,0.0,0.5645520083690141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918350882995727,0.0,0.575336647628108,0.0,0.0,3.091042453358316,6.244166900663736,0.4950288008845099,,0.0,,,True
616851701,philicjv,0.0,8.0,0.0,0.0,8.0,2.75,Phil Sweeney,2.0,9.0,0.0,1.0,12.0,3.188721875540867,0.0,0.0,2.0,te offcial selena gomez personal twitter page.,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.833213344056216,5.802118375377063,0.48830671157619976,,0.0,,,True
95782748,reahvaldez,0.0,10.0,0.0,0.0,10.0,2.9219280948873623,reah valdez,0.0,10.0,0.0,1.0,11.0,3.0957952550009344,0.0,0.0,2.0,"hi all, i'm based in london and my interests include travel & working from home. i help others to achieve this. for more info go here: http://t.co/wc9zzosz",155.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,6.424869023905388,0.25050127970636754,,0.0,,,True
623013588,tatexfwkb,0.0,9.0,0.0,0.0,9.0,2.94770277922009,Debi Tate,2.0,6.0,0.0,1.0,9.0,2.94770277922009,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.6390573296152584,5.62040086571715,0.469549662500545,,0.0,,,True
1175728784,HaunlzjTennie,2.0,11.0,0.0,0.0,13.0,3.180832987205441,Tennie Haun,2.0,8.0,0.0,1.0,11.0,2.845350936622437,0.0,0.0,2.0,aspirig music producer / rapper / dj  ---------- youtube: http://t.co/lih7eecj3b - faceboo: http://t.co/yi9qikboe1 - beats page:,128.0,0.0,0.0,0.0,0.0,0.8977675765870721,0.0,0.0,0.0,0.0,0.0,0.0,0.4404694977282487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,5.262690188904886,0.43753004838637316,,1.0986122886681098,,,True
621309649,randeeoskm,0.0,10.0,0.0,0.0,10.0,3.121928094887362,Randee Malone,2.0,10.0,0.0,1.0,13.0,3.0269868333592873,0.0,0.0,2.0,"my name is lucas. i have 15 years. i live in spain but i'm from usa. i belieber. i like meeting people, laying football. i´m sympathetic and affectinate.",153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,5.697093486505405,0.4973085575596037,,0.0,,,True
466232314,SoniaLassisi,2.0,10.0,0.0,0.0,12.0,2.625814583693911,Sonia Lassisi,2.0,10.0,0.0,1.0,13.0,2.8150724101159437,0.0,0.0,2.0,"non è il problema, ma come lo affronti",38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,True
466380427,EugenioVernici,2.0,12.0,0.0,0.0,14.0,3.182005814760214,Eugenio Vernici,2.0,12.0,0.0,1.0,15.0,3.32323142879762,0.0,0.0,2.0,impara a scusarti per ogni errore che commetti,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.537334267018537,5.811140992976701,0.9528824500577279,,0.0,,,True
467125977,LoredanaLope,2.0,10.0,0.0,0.0,12.0,2.918295834054489,Loredana Lope,2.0,10.0,0.0,1.0,13.0,3.0850551027564768,0.0,0.0,2.0,"non si può piacere a tutti, quindi preoccupati di piacere solo a te stesso",74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.54907608489522,5.802118375377063,0.9563879476234577,,0.0,,,True
466359810,ManuelMinani,2.0,10.0,0.0,0.0,12.0,2.688721875540867,Manuel Minani,2.0,10.0,0.0,1.0,13.0,2.8731406795131336,0.0,0.0,2.0,"ti amo terribilmente, se sbocciasse un fiore ogni volta che ti penso, ogni deserto ne sarebbe pieno.",100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,True
465375874,MartinoRispo,2.0,10.0,0.0,0.0,12.0,3.2516291673878226,Martino Rispo,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,"essere legato alle persone ti rende amorevole, esserlo alle cose ti rende avido",79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58724865840025,5.8289456176102075,0.958535046461962,,0.0,,,True
467151311,EmanueleMannio,2.0,12.0,0.0,0.0,14.0,3.182005814760214,Emanuele Mannio,2.0,12.0,0.0,1.0,15.0,3.3232314287976203,0.0,0.0,2.0,"non ti serve l'approvazione degli altri, agisci da solo",55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.605802066295998,5.869296913133774,0.9551062332102928,,0.0,,,True
466311237,MaddalenaCira,2.0,11.0,0.0,0.0,13.0,2.9312089489103235,Maddalena,1.0,8.0,0.0,0.0,9.0,2.4193819456463714,0.0,0.0,1.0,la vita è un equilibrio sopra la pazzia.,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628018746505122,8.71292443512011,0.9902552019993712,,0.0,,,True
465401166,ViolaTorino,2.0,9.0,0.0,0.0,11.0,2.845350936622437,Volk Silvers,2.0,9.0,0.0,1.0,12.0,3.418295834054489,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,8.251142139090751,8.34687925374656,0.9885301905364409,,0.0,,,True
465325040,MicheleNotami,2.0,11.0,0.0,0.0,13.0,3.3927474104487847,Michele Notami,2.0,11.0,0.0,1.0,14.0,3.521640636343319,0.0,0.0,2.0,"se non sei una brava persona, non sarai neanche un buon partner",63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.175867270105761,6.51025834052315,0.9486362824750028,,0.0,,,True
467128761,AntoninoGargani,2.0,13.0,0.0,0.0,15.0,2.973557262275185,Antonino Gargani,2.0,13.0,0.0,1.0,16.0,3.125,0.0,0.0,2.0,combattere i mulini a vento fa più male a te che ai mulini.(r. a. heinlein),75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,3.5263605246161616,0.9239261032098017,,0.0,,,True
466406605,LanaDellaRoma,3.0,10.0,0.0,0.0,13.0,2.9312089489103235,Lana,1.0,3.0,0.0,0.0,4.0,1.5,0.0,0.0,1.0,non è bello ciò che è bello ma è bello ciò che piace.,53.0,0.0,0.8958030273771894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444512753293237,0.0,0.0,0.0,0.0,0.0,8.444407421690585,8.425077902508432,1.0022942837331388,,0.0,,,True
467066534,RenatoSchio,2.0,9.0,0.0,0.0,11.0,3.277613436819116,Renato Schio,2.0,9.0,0.0,1.0,12.0,3.418295834054489,0.0,0.0,2.0,la morte non è la perdita più grande nella vita. la più grande perdita è ciò che muore dentro di noi mentre siamo ancora vivi.,126.0,0.0,0.3169742903668127,0.0,0.0,0.0,0.0,0.0,0.894760606445028,0.0,0.0,0.0,0.0,0.0,0.0,0.3145325999011568,0.0,0.0,0.0,0.0,0.0,4.174387269895637,5.5053315359323625,0.7582444840333632,,0.0,,,True
465359767,CarmelaNoa,2.0,8.0,0.0,0.0,10.0,2.8464393446710154,Carmela Noa,2.0,8.0,0.0,1.0,11.0,3.027169118440619,0.0,0.0,2.0,"la maggior parte delle persone felici lo sono perché fanno ciò che amano, senza pensarci troppo.",96.0,0.0,0.728286228520707,0.0,0.0,0.0,0.0,0.0,0.6852730618863436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6937321388027,5.846438775057725,0.973880401021814,,0.0,,,True
465387088,FabioRitozzi,2.0,10.0,0.0,0.0,12.0,2.8553885422075336,Fabio Ritozzi,2.0,10.0,0.0,1.0,13.0,3.0269868333592873,0.0,0.0,2.0,"i ricordi non cambiano, le persone che li hanno generati si",59.0,0.0,0.7098354691254216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7043675225132778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,True
