user_id,username,post_md_like,post_md_retweet,post_md_reply,post_md_quote,post_text,sentiment_results,post_sentiment_score,post_sentiment_numeric,post_text_length
ED2D3230-F05E-4429-8E92-70EE9F7B61A2,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
CE36CC9E-1077-43E6-BC63-6D2C31D06FA3,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
787EA6A4-AC95-4A53-BF1C-4CE4D413CBF2,,2.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
2F7E884C-B3FB-4681-8059-C47E6336CA02,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
6B35E59B-4EA3-4354-BD07-3A6497D5C155,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
2571C38A-5220-4447-9F7A-A8B911E7A8B0,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
C260DA54-8C2B-45CE-B2EF-1C34F3CCAD1F,,19.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
7E13A16D-E1E3-425B-87B2-899EC283F214,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1ADF17E8-9E7F-47E8-8355-AD31009A6576,,22.0,,3.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
9EB16E7B-0C5F-41B6-A9BF-349F8D5DEB0F,,12.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E28B2A76-2577-4F3F-8C09-8538C722207B,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
AA50C706-B95A-42E3-8AEE-1BE6B3A19DAD,,22.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
5C1B0EAF-1567-4193-AFE5-7499320D98C5,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D08ABFD9-16B2-44D1-8266-A8F8815A2983,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
CF5C52E9-59A6-48C0-9215-8FAA8224F8B3,,34.0,,10.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
8828F244-0FA7-4839-BAD3-A7704C726BC9,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D5BBD2BD-7E1B-46A0-A815-B48211589B53,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F5F4E590-EF88-408B-A0EA-07F775089E57,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
58BD4FBF-21AD-429A-BA37-295D3A98E265,,32.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
308A3375-C23A-4DD4-941D-C44306091E86,,9.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
29E75AC4-EC71-4FD8-A97F-59BC53CCAA1C,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
C8048123-B6D6-4740-BFF7-8F0584B22DF0,,86.0,,3.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
DEF9B484-7B25-4C26-B14F-248494B70F4E,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
09F54558-4E8B-4BE5-BD25-BBE5CADC6D7F,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1670EC7B-BA39-4FDC-8571-BA735BF1BB72,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D5271F24-DCCF-409D-8677-C97AC33E71D6,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A3B5FBEE-B1AD-42B4-AB90-765C4BAE60F8,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
0DAB0DF3-F19B-45F3-B5C1-AB77F83EB56A,,7.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
7FBEAC23-0CFF-4FF8-AA24-8327268542C6,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
15BE32C4-EC10-4187-BFE3-7CD8FA6EA78D,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
160A7EEC-75E0-4BAA-AF6B-6327DE6608E3,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
2068000D-3C09-45A5-9E2C-144B72A30713,,2.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A4865927-A1B9-439F-90A4-A18A09098345,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
7CFC7030-26E8-4F09-B4AD-21434CFA9F2D,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
88093C7B-432B-4405-9DB6-87CD8E11FE5B,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
9D05DC58-0D67-4400-AFD3-1C457E4ED6B1,,5.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1710EC61-0F4D-4B78-92E8-A0D16B2A5B47,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
EF707AC8-71C6-47D5-99D7-3085464BA361,,8.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
53DD7A39-9474-4184-B4F8-188B43503FCC,,100.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
BE59B9B1-0454-49B8-9DD5-58C2BE1CCF83,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
7F9617EB-04B5-4BE5-9F42-1F9733C54361,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1B9816F1-0860-4B1B-9A61-7934EA4D6E12,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
927C568E-6EF6-45EA-B4CD-7B901FA32B98,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1CF06078-A979-4EDD-B2EB-D0A5692AC7E7,,10.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
46FE84B4-D8FE-44AA-BA6E-42E778A2132B,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
B030DD22-4827-425B-8733-2A401376D83D,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
9CA47F69-F870-4939-868C-56F3F19E384B,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
7B2D5E46-5C2A-4912-8AEF-B9BC56161C5E,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
4A30CF35-1F5F-4EFA-94F8-B01F722C3600,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
BF023B0E-D659-4E72-9F88-901FDBF36B61,,5.0,,2.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E4BE636B-AD95-4C9E-884F-BD02AF2B8CD2,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
07E52A25-5B66-4797-927E-76A59B9C2412,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A1004582-E7FF-4F03-BB6C-1E2C5EF17EDE,,19.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
42D4F497-A878-478D-9971-3DFBD1979298,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
4A93FA5F-D129-4840-903D-132A39AFB7BD,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E4E7118F-F885-4AA8-9230-839C93869C1A,,1.0,,3.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F5F7A47D-7CB1-485A-8EAD-45B03DFB4002,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E0E3A09E-8EA8-4DBF-B5E9-C8DE279F84CC,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
AB461058-5973-46FE-B858-959596F3607A,,5.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
15FAC1D7-5DC0-4017-87CF-A730CBE85C55,,10.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
0026A0BD-63BA-44B4-9BF2-1D57695C84E8,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
5868D10D-23D7-4B23-9077-6B4AEE55C105,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F275AE01-834A-4742-9500-CF2AED9FC15A,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
B30D265D-CCEF-4226-A5C8-B3B32CFD7FEE,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D832ACC9-D52F-4D0B-BED1-0A2982F2DBE8,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D32C9417-BEE1-46E9-9536-9B7BD49159D3,,10.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
ABAD3727-1360-404A-BD79-3E83CD18FF06,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
C53655EA-6CC1-473B-B0D8-6999B1FE1B3C,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
6E95298F-B227-453D-B1BC-1DF2F45F072B,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
B6147C12-BC43-422C-A279-B3C346F7AAE6,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
EFE5F48F-77AB-4A8E-8AB1-72480E90D3EC,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
2E34EC24-7CB7-4258-A18D-B2558F02D707,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
73106CE7-E79F-493D-BEA0-B13A3893F2F3,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F8518F81-C04C-4066-813E-84D808A83F0C,,20.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
2262E757-6CA7-4172-AF27-08C2480519FF,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A6A2896B-2E67-4139-B48E-9DAF75ECD353,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F2CC8688-B1AF-469B-B64B-B1AE67C6CCFD,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
CD6D31C1-CD4F-4DFC-BD03-7570653BA9DB,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
2B93EB2B-A832-47E5-A500-26F9F32E70BE,,2.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
783BE76C-4B8C-4A31-8C25-033ADB92E5A2,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E63AEFA3-0802-49DE-8599-21A3AD9C7607,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
44B25012-1800-4022-A5F5-46495E9F80D6,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
C5CED1A2-CD02-4C93-A548-4B81DC2458DD,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
233820A5-8A03-4C41-B995-4D870B3375CE,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
9A7AD852-A54C-46DA-8595-25477F8253DF,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
00118AEC-44A5-4965-BFB5-7D8698F5F1CA,,7.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
9E08753E-6393-4B9A-B08E-C035F0046B7C,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
3CD0ABD7-6DFA-4B08-B6A2-5559258E731D,,9.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
EA76FF18-DA8B-4249-8D6F-C656A610FA54,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
52179F85-9523-4CCA-B493-CA4B143D5F4A,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
280AE9BE-ACBE-4BB3-B8E7-919959331369,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
13BB060C-B212-41FC-A19B-9860CFA8C51E,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
EC1F362B-A544-48FE-98B8-163D6563C82F,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
793E5C4A-A648-438C-8D84-8E6CB2151078,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
CFBAB986-3833-40F4-B89E-9020553F6C49,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
5995DCAD-AD41-408A-B49B-3520A81D9D10,,81.0,,5.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
7563E99C-B97E-477E-AFC3-A45937E711B2,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E1376F1B-53E1-4814-BB68-02246A9148FD,,8.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
3FF4FDBC-051D-4308-BFF5-CEB136F76A5F,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
16BC53CC-5A52-4373-AC14-BBD5D00BAF71,,5.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E2D9AB9B-1AC7-4521-94F7-31D0D6D4DA32,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
B338421A-0A2D-499F-82AC-4B7E22EF4285,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D92D7400-2536-4575-9291-AAFBF55A1A1A,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
416A33BB-CD1D-4E68-A357-7A2CADCE4F86,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F809A815-2900-4EF2-B876-8464E88B1DA6,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
6124FD9C-1A69-4D38-8751-132AA1CDA991,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
C88576A8-570C-45CB-BF0D-0B7C25C1C541,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
54B80BD3-A4A3-4536-BDEE-13B1EC6D7088,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
4EBE848C-687F-4628-B1AA-9B9F5B47643B,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
6624C0AE-EA08-4DC9-B97F-6CB8E4D37327,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F19C2C62-B8A0-48B9-ADA0-22C846C159BD,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F39467A3-1B32-420A-BC6C-175717BF5A14,,32.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
7EEAD7B3-B948-4A07-B489-866EE0897432,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
B6886698-890B-4B36-BDC5-AD84E37439BE,,8.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
3B581853-730A-4478-9397-92E395435CC9,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
92C0C1C5-02AA-4EF9-B73F-AB2A12373E91,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
117FC634-31DA-463B-9FA7-31C15BAC6996,,8.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1CEC0539-8723-4131-A2E8-765F9AEDB868,,9.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1BCE7201-C62B-46D2-9A56-A8D07C8F0240,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
569A6C6F-BB93-44F2-96D8-1F31B0B7DAC6,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
16D7B5EC-48FF-4A68-B495-76B3EBD0034B,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D29C605A-9A9D-48F2-8C50-6E7A65E185D0,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D8BB4CAC-CA34-412E-8BE7-318537621B76,,9.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
D8E30E83-396E-4E1F-817C-5C2B870A6522,,5.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F8261D83-50D1-491F-8ACE-615D61227ADA,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
3DE54AD7-EB91-4B3B-B372-059CF266F20D,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
30E2155E-DC57-4820-A9CC-B6BD4D45E041,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
034DCB57-0CBC-4906-9F94-0905583F515F,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
48AFA585-C61D-4143-95B1-1436B3D33E41,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
0A70EA09-47AA-4466-9EAE-A4110AB6C5B4,,4.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1670EC7B-BA39-4FDC-8571-BA735BF1BB72,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A6EDD9B3-4062-4F91-88C1-AEAF9E0190C2,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A6BAE1D1-5F16-4F5A-B815-12A63B9F80DC,,14.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
47FEB858-086B-4B84-B79A-9B9E6F603A5D,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A01EF39E-C038-476A-9EE8-3358C0775975,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
5AC89C6B-87A4-4778-8D68-82C9A777ABF0,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
721C8C8C-F2CC-47C3-9994-A4679F5F2CC1,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
EFB0710A-34CD-4B8B-AE5D-46198D7BA4E7,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
01C4B066-0C75-4512-95E9-B6805FB14A74,,5.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E90E9F06-2974-498B-BC8F-CD4D403BBCFD,,10.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
BD807ABD-DFEB-4367-B6B7-94F0A034AFEB,,76.0,,7.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
1468B93E-4476-4C17-8ADC-3A733D8D0DA1,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
C6987768-8B97-48FD-8A4B-47EDAB00F895,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F48710A6-9279-49A3-B9A7-B0BD1BB03B0F,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
15FAC1D7-5DC0-4017-87CF-A730CBE85C55,,13.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
FE8F4381-DC28-41E7-A746-795DAD08F11D,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
6D9D9382-1732-401A-A418-B0BE093D3307,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
5A494855-7CD7-4407-950B-BAA65DB7E306,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
2F64241E-392F-417C-9FC0-AB4E60ECEF43,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
A13F3639-A33E-42BC-92D1-671A54F220BB,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
C0675B2F-FE51-4BCF-8D24-2F16BFA8A893,,7.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
DCE5BE5C-4F90-4505-9C4B-81001915AAE5,,117.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
DBA19A81-551E-4030-B78E-2B2F3D003D3C,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
20339F56-AA73-4FF3-8817-5924C89340EF,,3.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
89AD95BD-1AB4-4093-B18C-702D29457424,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
84AF49D8-0FA2-496F-8BCB-0C9E69C9D4D7,,7.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
81FC844D-17BA-4DE0-800A-47699E32E01C,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
9D16AB3E-B420-49CB-860F-064F94EE6A81,,6.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
69E033D0-6249-426B-882E-00AE192F18BA,,2.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
071756E0-C82E-4D66-8610-BFED40B4CE4A,,1.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E09E446B-9911-4882-B0B8-28228565522B,,4.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
5E458E1D-D70E-4072-B237-ACF93CD49CDF,,6.0,,2.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E1DBB228-EF57-406E-B42A-B8902BDB6082,,3.0,,1.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
F8C9FE32-37B8-479A-99EB-C544CBFF668A,,0.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
E1D8BE52-0623-4D62-A279-221C928F2B33,,17.0,,0.0,,,"[{'label': 'positive', 'score': 0.4012986123561859}]",0.4012986123561859,1.0,0.0
