user_id,username,post_md_like,post_md_retweet,post_md_reply,post_md_quote,post_text,post_text_length
20498872,MrSamPeth ,,,,,"New Post - Apple is starting to hit the right spot on user privacy. Like all good causes change is inevitable.  https://t.co/xcHRQpPIBt
",136
20498872,MrSamPeth ,,,,,"@frogontheroof @threadreaderapp unroll
",39
20498872,MrSamPeth ,,,,,"@mousiechika Love these sketchnotes!
",37
20498872,MrSamPeth ,,,,,"Ironically I got to this page from a link in a course on Digital Risk Management and Information Security to get information on the course
",139
20498872,MrSamPeth ,,,,,"How on earth does a university still have a login page on the public internet not using https? Please explain @RMIT https://t.co/h9v5FoyjWx
",140
20498872,MrSamPeth ,,,,,"RT @SPM_App: After a number of years without an update, @SPM_App now supports all iPhone screen sizes and dark mode! Version 2.0 update has…
",141
20498872,MrSamPeth ,,,,,"@pschiller It is impressive how fast your team move!
",53
20498872,MrSamPeth ,,,,,"3 and a half hours after submitting and my complete rewrite has been approved. https://t.co/RH2RE5jJio
",103
20498872,MrSamPeth ,,,,,"Rewrote the whole App from scratch in Swift &amp; SwiftUI, removing all the tracking the app used to have. The app has gone from 6 megabytes to 100 kilobytes
",158
20498872,MrSamPeth ,,,,,"Working on the first update to @SPM_App in over 4 years. Lets hope Apple approve it! https://t.co/HEDVjNjnyd
",109
20498872,MrSamPeth ,,,,,"359 minute maintenance window. Love how exact this is @Aussie_BB 😂 https://t.co/684WsDoPls
",91
20498872,MrSamPeth ,,,,,"Hard to believe the iPhone is only 13 years old! It has become such a central part of so many peoples lives. https://t.co/An67j67UbM
",133
20498872,MrSamPeth ,,,,,"@GizmodoAU @Gizmodo Can you please fix your redirect loops! Makes it impossible to read your sites. https://t.co/MsmanIrqS2
",124
20498872,MrSamPeth ,,,,,"Good thing I knew what I was looking for. Not a great look having such a dirty box at Bunnings @LIFX https://t.co/SvAp9oeDPi
",125
301309392,eNCA ,,,,,"Police arrest Thai activist over rally calling for reform  https://t.co/YK7CUrrAdF #eNCA
",89
301309392,eNCA ,,,,,"President Cyril Ramaphosa can't seem to differentiate between the ANC and the country. That's according to Political Analyst Moeletsi Mbeki. The ANC continues to receive criticism over COVID-19 corruption. Mbeki says this will continue because the party is lost. https://t.co/nkV8aw89LQ
",287
301309392,eNCA ,,,,,"Three people arrested for UIF fraud appeared in court https://t.co/hlrZ9EkLpR #eNCA
",84
301309392,eNCA ,,,,,"A businessman is appearing in court after being arrested for failing to deliver on an R8-million computer tender. It's also alleged the man paid a bribe to win the tender. He's been charged with fraud, theft and contravention of the organised crime act. https://t.co/ol86Lu3VaD
",278
301309392,eNCA ,,,,,"Duduzile Ramela is on air with the latest news updates. #UpFront. Courtesy #DStv403 https://t.co/zAqmklqrQA
",108
301309392,eNCA ,,,,,"RT @van1go: #ComputerTender Pillay says when COJ raided his business and found some of the computers, they acted illegally.
",124
301309392,eNCA ,,,,,"RT @van1go: #ComputerTender Pillay says his table of properties is valued at around R25 million.. He says he is a well respected member of…
",140
301309392,eNCA ,,,,,"RT @van1go: #ComputerTender Pillay says he is obese or on the verge of obesity, and therefore is at high risk of contracting Covid-19. He s…
",141
301309392,eNCA ,,,,,"RT @metrobabe: Hishaam Mohamed's brothers Saliem and Ashfak ahead of his funeral. https://t.co/ODVj5CI1Fe
",106
301309392,eNCA ,,,,,"RT @van1go: #ComputerTender @CityofJoburgZA says it has charged its official who allegedly received the R1 million bribe, and dismissed her…
",141
301309392,eNCA ,,,,,"Standoff between evicted Fleurhof residents and Red Ants continues  https://t.co/e15ju6dYWH #eNCA
",98
301309392,eNCA ,,,,,"[WATCH] While it might be tempting to take up financial institutions on the offer of a debt payment holiday during these financially trying times, @mayaonmoney warns that these could cost you a lot more than you bargained for. Sponsored by @OM_OnTheMoney https://t.co/LYZndqe6B5
",279
301309392,eNCA ,,,,,"Mkhwebane: Parliamentary process will cause me harm https://t.co/7tvtRi5gTT #eNCA
",82
301309392,eNCA ,,,,,"RT @van1go: #ComputerTender Pillay allegedly bribed a @CityofJoburgZA official to sign off on a delivefy note for 500 computers he was mean…
",141
301309392,eNCA ,,,,,"RT @van1go: HAPPENING NOW: Businessman Deon Pillay, accused of paying a R1 million bribe to secure an R8. 5 million tender from @CityofJobu…
",141
301309392,eNCA ,,,,,"The standoff between evicted Fleurhof residents and the Red Ants in Roodepoort, west of Johannesburg, continues. Dozens of residents were evicted last week for illegally occupying a government housing project. @SiphamandlaGoge reports. #DStv403 https://t.co/WFhYMk9OUb
",269
301309392,eNCA ,,,,,"Mkhwebane: Parliamentary process will cause me harm
https://t.co/qV6MgtfRyA
",76
301309392,eNCA ,,,,,"RT @metrobabe: Judge Siraj Desai reflecting on his friendship with ANC MP Hishaam Mohamed, the former head of the Western Cape justice depa…
",141
301309392,eNCA ,,,,,"RT @SiphamandlaGoge: #Fleurhof Evictions underway in Fleurhof, Rooderport west of JHB. Police &amp; the red ants removing people who occupied a…
",145
301309392,eNCA ,,,,,"""You can imagine my fear"" - The reaction from well known South African actor @briantemba after contracting #Covid19. He shares his fears and his journey to recovery with @SallyBurdettSA on #MyRecoveryStory. Wednesday 6:55pm. Only on #DStv403 https://t.co/Rg7b0hrO70
",266
301309392,eNCA ,,,,,"ANC calls DA's claims about Gumede 'political hallucination'
https://t.co/L5QK48Lmvr
",85
301309392,eNCA ,,,,,"Fury from victims at 'devil' New Zealand mosque shooter
https://t.co/MHos2czPMt
",80
301309392,eNCA ,,,,,"RT @SiphamandlaGoge: #Fleurhof The current situation in Fleurhof Rooderport. Police &amp; the red ants are about to evict more people occupying…
",145
301309392,eNCA ,,,,,"Nehawu threatens total shutdown at the NHLS
https://t.co/7bYZH92eZG
",68
301309392,eNCA ,,,,,"RT @SiphamandlaGoge: #Fleurhof It's about to go down in Fleurhof, Roodepoort. More police &amp; the red ants arrive for another round of evicti…
",145
301309392,eNCA ,,,,,"Tumelo Mothotoane brings you the latest top stories on #AllAngles #DStv403 https://t.co/0igTq3XlXz
",99
301309392,eNCA ,,,,,"Bosasa asset seizure declared unlawful
https://t.co/eQh7tpKJrN
",63
301309392,eNCA ,,,,,"This weeks episode of #BraveMatters is dedicated to SA’s pharmacists as @TheNicoleCapper speaks to Sham Moodley, Chairman of the Independent Community Pharmacy Association.
Watch more episodes here&gt;&gt; https://t.co/CauECCKWwo |Sponsored by #AdcockIngramOTC
",261
301309392,eNCA ,,,,,"Uganda recalls Danish ambassador over Zoom plot to steal COVID funds
https://t.co/gAy6fjunSX
",93
301309392,eNCA ,,,,,"[BREAKING NEWS] The High Court in Johannesburg has declared as unlawful the action of seizing Bosasa assets. #DStv403 https://t.co/4QwU1XpZpV
",142
301309392,eNCA ,,,,,"LIVESTREAM: Former Bosasa employees testify at state capture inquiry
https://t.co/96CZyoLWQX
",93
301309392,eNCA ,,,,,"Trade and Industry Portfolio Committee is meeting today &amp; tomorrow to discuss President Ramaphosa's reservations over parts of the Copyright Amendment Bill and the Performers’ Protection Amendment Bill. Spokesperson for the Copyright Coalition of SA, Chola Makgamathe, spoke to us https://t.co/jYBWHiqJNw
",309
301309392,eNCA ,,,,,"Muggings on the rise near taxi ranks, bus stations
https://t.co/PWXkvXFlJG
",75
301309392,eNCA ,,,,,"COVID-19 has plunged many economies into turmoil around the world. To discuss the challenges is Professor Patrick Bond from the University of the Western Cape. #DStv403 https://t.co/Xsli4Wk98w
",193
301309392,eNCA ,,,,,"KFC hits pause button on famous phrase
https://t.co/BSO8tHQtD4
",63
301309392,eNCA ,,,,,"DA KZN representative Zwakele Mncwango is accusing Premier Sihle Zikalala of misleading the public. ANC KZN spokesperson Nhlakanipho Ntombela responds to the accusations. #DStv403 https://t.co/lbTawaSjOW
",204
301309392,eNCA ,,,,,"Pupils excited, parents anxious as schools reopen
https://t.co/wceOIEJ0FX
",74
301309392,eNCA ,,,,,"DA to oppose Zandile Gumede's new role
https://t.co/DDux0EGGQa
",63
301309392,eNCA ,,,,,"Virus means at least a 5-year hit to South Africa GDP: UN
https://t.co/pFyzRhMfuS
",82
301309392,eNCA ,,,,,"More and more people have children at an older age. In South Africa, women between the ages of 23 and 39 are opting to have children later in their lives. Karabo Ramookho says this is due to improving opportunities for women in the workplace. #DStv403 https://t.co/9KFg7ZllxK
",276
301309392,eNCA ,,,,,"@janedutton brings you the latest top stories on #SAMorning #DStv403 https://t.co/QJCN9dkTxJ
",93
301309392,eNCA ,,,,,"🔥 Hot off the press: “eNCA's Five-In-Five - SA records 1,677 new coronavirus infections; Masuku maintains his innocence and more” https://t.co/H6ii6VmrCM (via @revue)
",167
301309392,eNCA ,,,,,"Very few people complying with lockdown regulations: JMPD
https://t.co/U2MVEeBl1G
",82
301309392,eNCA ,,,,,"The National Bioproducts Institute has joined the International COVID-19 Plasma Alliance to develop a therapy to treat severe cases. The Institute's Head of Business Development Shanay Singh spoke to @janedutton #DStv403 https://t.co/D8QPrA4am3
",245
301309392,eNCA ,,,,,"[ON AIR] The DA in KwaZulu-Natal says it will oppose Zandile Gumede in any legislative role. She's facing corruption charges relating to tender fraud. @XoliMngambi is joined by the DA's provincial leader, Zwakele Mncwango. #DStv403 https://t.co/lc4w1D73Ym
",256
301309392,eNCA ,,,,,"@XoliMngambi and @janedutton bring you the latest top stories on #SAMorning #DStv403 https://t.co/VrgovJ35qn
",109
301309392,eNCA ,,,,,"The Federation of Governing Bodies for SA Schools says there's no need to postpone the final matric exams. The Federation's Paul Colditz says reports on the ground suggest that pupils will be ready to write exams as scheduled. He joins us to talk more about this. #DStv403 https://t.co/gdtDQif3x8
",297
301309392,eNCA ,,,,,"Masuku maintains his innocence
https://t.co/PwCJ5CdacI
",55
301309392,eNCA ,,,,,"[ICYMI] Sadtu calls for matric exams delay
https://t.co/0MxoY2pCIi
",67
301309392,eNCA ,,,,,"Government is calling on communities to work together to fight alcohol abuse. To talk more about this, @XoliMngambi is joined by Sibani Mngadi, spokesperson for the South African Liquor Brand Owners Association. #DStv403 https://t.co/kZkH1VvT9O
",245
196494476,expressoshow ,,,,,"Can we enter too because wow we want to jam to some @VusiNova #TheInsiderSA https://t.co/2a3pH3IQNn
",100
196494476,expressoshow ,,,,,"Collaborations are always a great idea but this @VusiNova and @Dumi_MkokstadSa collab is iconic! #Yibanathi #TheInsiderSA https://t.co/oPI4hoxQlo
",146
196494476,expressoshow ,,,,,"Can this please be featured on the next episode of #TheInsiderSA, we need a tour. Looks too dope 🔥 https://t.co/S9p8AHDraM
",123
196494476,expressoshow ,,,,,"@precious_pulley @VusiNova 😉 #TheInsiderSA
",43
196494476,expressoshow ,,,,,"@precious_pulley @VusiNova Bukela ke ntombi! #TheInsiderSA
",59
196494476,expressoshow ,,,,,"Who wants a signed @VusiNova album? He’ll be giving away 10 copies and all you have to do is tune into #TheInsiderSA tonight at 7:30pm on @SABC3 to find out how! https://t.co/KeXOKr9eSI
",186
196494476,expressoshow ,,,,,"Warm yourself up this evening with our @SuperMSA
Spiced Golden #WarmUpFilla

Recipe: https://t.co/9KBalIErWe #ExpressoShow https://t.co/OEJw2ap6uZ
",147
196494476,expressoshow ,,,,,"A plant-based miracle! Try our @WOOLWORTHS_SA tofu scrambled 'eggs' and let us know what you think.

Recipe: https://t.co/iwxnsqf3wI #ExpressoShow https://t.co/sGArcYY9jW https://t.co/yTq47s4WhY
",195
196494476,expressoshow ,,,,,"Start your day the right way tomorrow morning from 6-9am with #ExpressoShow and @DawnThandeka from @Uzalo_SABC1 on @SABC3 https://t.co/4xvEaETJ0z
",146
196494476,expressoshow ,,,,,"Where are all the Vegans, we have something for you, our @bwell_foods Vegan Chicken Mayo Style Gourmet Sandwich. Don't worry, the 'chicken' is shredded Oyster mushrooms.

Recipe: https://t.co/15kZvUwjJd #ExpressoShow https://t.co/2hcK9HjMiy https://t.co/78zDauQnKo
",265
196494476,expressoshow ,,,,,"Baldo Baeza schools is on how to make Basil Pesto tomorrow morning on #ExpressoShow from 6-9am on @SABC3 https://t.co/AysktViOKp
",129
196494476,expressoshow ,,,,,"Sekho excited! Masibukeleni mabethuna! #TheInsiderSA tonight on @SABC3 at 7:30pm https://t.co/xxLOmo0rrs
",105
196494476,expressoshow ,,,,,"What’s your favorite collaboration of all time?

There’s nothing we love more than people coming together and creating something truly remarkable! #TheInsiderSA tonight on @SABC3 at 7:30pm https://t.co/kKDLhbvoCc
",213
196494476,expressoshow ,,,,,"@Baki__x @McDonalds_SA Hi @Baki__x, thank you for entering the competition! Please send your contact details to kirsten.nagle@cardova.tv ASAP?
#ExpressoShow
",157
196494476,expressoshow ,,,,,"@NakediMasipa2 @McDonalds_SA Hey @NakediMasipa2, thank you for entering the competition! Please send your contact details to kirsten.nagle@cardova.tv ASAP?
#ExpressoShow
",170
196494476,expressoshow ,,,,,"@Ikgopoleng_ @McDonalds_SA Hi @Ikgopoleng_, thank you for entering the competition! Please send your contact details to kirsten.nagle@cardova.tv ASAP?
#ExpressoShow
",165
196494476,expressoshow ,,,,,"@MoushZN @McDonalds_SA Hi @MoushZN, thank you for entering the competition! Please send your contact details to kirsten.nagle@cardova.tv ASAP?
#ExpressoShow
",157
196494476,expressoshow ,,,,,"@EvelynNnana @McDonalds_SA Hi @EvelynNnana, thank you for entering the competition! Please send your contact details to kirsten.nagle@cardova.tv ASAP?
#ExpressoShow
",165
196494476,expressoshow ,,,,,"RT @KuhleAdams: Easily one of my favorite interviews. I had so much fun hanging out with @tipcee3 this morning 🙏🏾🧡 AMASHIGOSHI please!😅😂 He…
",141
196494476,expressoshow ,,,,,"Take your breakfast game to the next level by getting smoothie bowl savvy and learning how to make oat milk with our @WOOLWORTHS_SA Oat Milk Smoothie Bowl.

Recipe: https://t.co/vyhSfvU9cf #ExpressoShow https://t.co/yC75iSzld9
",227
196494476,expressoshow ,,,,,"Hayke hayke 🔥🔥🔥🔥 #ExpressoShow https://t.co/8fM8Ynx1eV
",55
196494476,expressoshow ,,,,,"Thousands of people are diagnosed with leukemia every year and many hope to make a full recovery with the help of a bone marrow stem cell transplant.

Do you have any questions about Leukemia for Dr. Mike Du Toit and the @SunflowerFund  CEO, Alana James?

#ExpressoShow https://t.co/1VCaqOOJWQ
",294
196494476,expressoshow ,,,,,"Do you have allergies or asthma?

The same things that trigger your allergies, such as pollen, dust mites and pet fur, can also cause asthma symptoms. We all deserve to #LiveAllergyFree!

Visit your pharmacist for some Allergex ® Non-Drowsy #ExpressoShow https://t.co/Q2etnSpkwH
",279
196494476,expressoshow ,,,,,"For those needing some sugar this morning! @KatlegoMaboe has you covered with #TuesdayTunes coming up later on the show. You tuning in? #ExpressoShow https://t.co/Jj298Nc6Gz
",174
196494476,expressoshow ,,,,,"What's your favourite @tipcee3 song? #ExpressoShow https://t.co/oYKnjR2vrg
",75
196494476,expressoshow ,,,,,"Chef @JayJai_Mac from The Kind Kitchen - Woodstock makes plant-based living super cool &amp; easy-to-do!

What do you say? Will there be more plant-based meals on your family menu?
#ExpressoShow https://t.co/xyw1oqqoKs
",219
196494476,expressoshow ,,,,,"Why do you think GBV happens?

Toxic masculinity and GBV is not a new topic to @lebomashile and @DadCoach so @Ingrams_za invited them in on the #Ingrams Skin Sessions on GBV.

Visit https://t.co/SEtviyeoq0 to take the #NoExcuseForAbuse pledge #YourSkinYourBrave #ExpressoShow https://t.co/ETHGv57zUv
",300
196494476,expressoshow ,,,,,"This is a plant-based miracle! We've made scrambled eggs without the eggs. Try our @WOOLWORTHS_SA tofu scrambled 'eggs' and let us know what you think.

Recipe: https://t.co/iwxnsqwEVi #ExpressoShow https://t.co/sGArcYY9jW
",223
196494476,expressoshow ,,,,,"EZASE... Qedela wena! How are your vosho skills? @KuhleAdams is at the @AfroTainmentSA studios with @tipcee3 giving us a first-hand glimpse of where and how the magic comes together. #ExpressoShow https://t.co/jND68N615d
",221
196494476,expressoshow ,,,,,"Our morning yoga is in session! It's great for the body, mind, soul and helps you maintain your #AllDayBeastMode. We're taking care of our bodies with #Vitathion. #ExpressoShow https://t.co/Ojuf70BX8v
",201
196494476,expressoshow ,,,,,"It's okay to go meat free with our @bwell_foods Vegan Chicken Mayo Style Gourmet Sandwich. Don't worry, the 'chicken' is shredded Oyster mushrooms.

Recipe: https://t.co/15kZvUeIRF #ExpressoShow https://t.co/2hcK9HjMiy
",219
196494476,expressoshow ,,,,,"@kyeezi 😉🤣 #ExpressoShow
",25
196494476,expressoshow ,,,,,"RT @kyeezi: 🤣🤣🤣 a whole Expresso 🤣🤣🤣
Sho sho 🤘🏽
",48
196494476,expressoshow ,,,,,"Making conscious decisions will go a long way in ensuring the longevity of ourselves, and our planet. Be mindful, be thoughtful and be kind and lead a healthier lifestyle with @bwell_foods #SwitchToCanola https://t.co/bq2tSdEc2H
",229
196494476,expressoshow ,,,,,"@kyeezi Sho Bhuda! Otherwise? #ExpressoShow
",44
196494476,expressoshow ,,,,,"You could WIN a R1 000 @TAKEALOT voucher, courtesy of Vita-thion, if you let us know why you need #Vitathion to boost your energy with the hashtag #AllDayBeastMode!

Competition closes 28 August 2020 at midnight.
Ts&amp;Cs: https://t.co/X2zj5ianHn #ExpressoShow https://t.co/RDUXt2yxae
",286
196494476,expressoshow ,,,,,"It CAN be healthy and tasty! Try our guilt-free version @Clover_classic Banana and Oat waffles!

Recipe: https://t.co/warS5IR0wt #ExpressoShow https://t.co/7l7k3miggX
",167
196494476,expressoshow ,,,,,"@AfterDarkMarcel @SABC3 Morning Marcel! Happy Tuesday! Hope you have a really wonderful day! #ExpressoShow
",107
196494476,expressoshow ,,,,,"@majiyaz How amazing! Thank you so much for sharing her pic with us! #ExpressoShow
",83
196494476,expressoshow ,,,,,"@Lelocharlie1 Quinoa salad is amazing! Great choice Lelo! #ExpressoShow
",72
196494476,expressoshow ,,,,,"We're singing your praises Yashmita Singh, thank you for this beautiful photo. Share your #SunriseSelfies to be featured on the show. #ExpressoShow https://t.co/tTtL9a98M2
",172
196494476,expressoshow ,,,,,"Good Morning, are you Vegan? What are some of your favourite Vegan meals? #ExpressoShow https://t.co/266MD0SX0j
",112
196494476,expressoshow ,,,,,"Do you have any questions on Bone Marrow Stem Cell Donation and Leukaemia?

We're chatting with Haematologist, Dr. Mike du Toit about Bone Marrow and Leukaemia Awareness Month from 6-9am on #ExpressoShow tomorrow. https://t.co/a0Jp53xFWW
",238
196494476,expressoshow ,,,,,".@thabzy_m shows off his singing skills with his rendition of the #ExpressoShow theme song!

Which song should he sing next? https://t.co/YcsR7C8IC0
",149
196494476,expressoshow ,,,,,".@SunflowerFund CEO, Alana James, is joining us to discuss bone marrow and #LeukaemiaAwarenessMonth.

Do you know anyone who has survived leukaemia or a bone marrow transplant?
#ExpressoShow https://t.co/r3vXplwmUT
",215
196494476,expressoshow ,,,,,"Vegans, holla back!

Chef @JayJai_Mac from The Kind Kitchen in Cape Town is joining us to make a mouth-watering plant-based meal.

Care to join us on #ExpressoShow from 6-9am tomorrow? https://t.co/FR4876JL6u
",209
196494476,expressoshow ,,,,,"Curry, curry is so yummy!
Make this dish to treat your tummy: https://t.co/JMzP7rIwhA
@WOOLWORTHS_SA #ExpressoShow https://t.co/pRysTPkIXi
",139
196494476,expressoshow ,,,,,"Side dish deliciousness! Make this @WOOLWORTHS_SA classic sambal and coconut raita to compliment your curry: https://t.co/Q5wP8WNTl2 #ExpressoShow https://t.co/r6slelxk9P
",171
196494476,expressoshow ,,,,,"You know what Tuesday means...

#TuesdayTunes with @KatlegoMaboe &amp; Roderick McKay to get you in that feel good mood!

Tune into #ExpressoShow from 6-9am tomorrow! https://t.co/V3oRFUNnG5
",191
196494476,expressoshow ,,,,,"Is it too early to party on a Tuesday?

Regulations don't say so AND we're hosting @tipcee3 on #ExpressoShow tomorrow morning! The party is inevitable...

See you at 6AM! https://t.co/w50yTmfqCD
",195
56569906,wrylyreilly ,,,,,"RT @AOC: GOP 2020: “We have no vision, no values, and no beliefs.” 🇺🇸
",70
56569906,wrylyreilly ,,,,,"RT @Politics_Polls: FLORIDA
Biden 48% (+4)
Trump 44%
.
NEW YORK
Biden 63% (+31)
Trump 32%
.
DELAWARE
Biden 58% (+21)
Trump 37%

@ppppolls 8…
",141
56569906,wrylyreilly ,,,,,"RT @daveweigel: Biden is up 10 points in this poll, tho https://t.co/q7KhrWgIcw
",80
56569906,wrylyreilly ,,,,,"My generally conservative family in Nebraska was unanimous in their opinion that Trump is an idiot. People have no concept how much he’s lost the average American. https://t.co/ljecIXUGsJ
",188
56569906,wrylyreilly ,,,,,"RT @bubbaprog: did you guys think this one through or https://t.co/NHvqLjAghO
",78
56569906,wrylyreilly ,,,,,"RT @daveweigel: We're used to it, but it's a big difference between the parties when Rs use a phrase like ""Democrat states."" Try to imagine…
",141
56569906,wrylyreilly ,,,,,"The pilgrimage is complete https://t.co/OS0VhoDdcF
",51
56569906,wrylyreilly ,,,,,"RT @ChrisRRegan: Jerry Falwell Jr steps down, says he wants to spend more time watching his family.
",100
56569906,wrylyreilly ,,,,,"RT @lindsaycrouse: Gap years are wasted on 18 year olds, we need a gap year for people in their 30s
",100
56569906,wrylyreilly ,,,,,"When you’re being arrested on a warrant for felony third-degree sexual assault, “trying to get in your car” is not actually an option that’s available to you. https://t.co/o8rmj136HQ
",183
56569906,wrylyreilly ,,,,,"RT @MattWalshBlog: For those outraged by the Jacob Blake shooting. This is why officers can’t let you go and reach inside your vehicle.…
",137
56569906,wrylyreilly ,,,,,"RT @mattmxhn: don't look now but Biden's poll lead (+9.2) is now the largest FiveThirtyEight has tracked since July 12
",119
56569906,wrylyreilly ,,,,,"RT @CasparSalmon: Something I've always wondered is, how did Batman become Batman? Did he have a mum and dad? What happened there?
",131
56569906,wrylyreilly ,,,,,"You can just ignore the Conways! It’s easy and will make your life better.
",75
56569906,wrylyreilly ,,,,,"@jackallisonLOL If they’d let their writers turn in jokes 15 minutes later, it would have been a much better event imo
",119
56569906,wrylyreilly ,,,,,"RT @ChrisLedf: ""Biden/Clinton was the architect of mass incarceration."" https://t.co/db6kPRUf0X
",96
56569906,wrylyreilly ,,,,,"RT @agraybee: Here's what every quote tweet would look like if this was literally anyone else:

Americans: I'm dying in the streets and wor…
",141
56569906,wrylyreilly ,,,,,"RT @ne0liberal: Luckily the candidate with racially diverse, working class support beat the big money candidate
",112
56569906,wrylyreilly ,,,,,"RT @DukakisDude: I love Texas but it is definitely one of the ugliest states. Nearly every acre of wilderness has been fenced off for some…
",140
56569906,wrylyreilly ,,,,,"RT @agraybee: Politicians and their staff who spend too much time on Twitter not only misunderstand what issues most people care about, the…
",141
56569906,wrylyreilly ,,,,,"Midwest is tight https://t.co/VI1020S0PX
",41
56569906,wrylyreilly ,,,,,"Drinking where The Replacements used to hang out https://t.co/WssxQ9z7sh
",73
56569906,wrylyreilly ,,,,,"RT @ezraklein: A+ political analysis last night by @AndrewYang: https://t.co/FxVTpUeyOv
",88
56569906,wrylyreilly ,,,,,"@reeb1011 @redsteeze I have no doubt that many people like you and Stephen will always put your selfish desires first. But just like every victory garden helped the war effort, every additional mask will help save lives.
",221
56569906,wrylyreilly ,,,,,"@reeb1011 @redsteeze Totally normal, that’s why the incessant complainer who treats any ask as some immense burden is everyone’s favorite person.
",146
56569906,wrylyreilly ,,,,,"@parkerjones32 @adamgeeb @redsteeze Yes, I will
",48
56569906,wrylyreilly ,,,,,"@reeb1011 @redsteeze Lmao where exactly did I say that? All I did was mock this particular person for being the type that would always complain, regardless of the situation.
",174
56569906,wrylyreilly ,,,,,"@reeb1011 @redsteeze Great dunk, man. You proved there was no generally shared sacrifice during it.
",100
56569906,wrylyreilly ,,,,,"@adamgeeb @redsteeze What’s the minimum amount of mass death required for shared societal sacrifice? Personally I find masks a small price to pay to prevent hundreds of thousands of deaths — YMMV of course.
",207
56569906,wrylyreilly ,,,,,"RT @jmartNYT: The Democratic primary electorate looks a lot smarter tonight
",76
56569906,wrylyreilly ,,,,,"Right on but also shut the fuck up forever https://t.co/5FIXyvmLga
",67
56569906,wrylyreilly ,,,,,"@TyGor17 @ReformedWriter @redsteeze Does the flu kill 170,000+ in five months? And maybe the governors could have had a unified strategy if we had any semblance of federal leadership.

Instead we have a game show host with no interest in doing his job.
",253
56569906,wrylyreilly ,,,,,"@OneCodeMonkey @ReformedWriter @redsteeze Yeah, I was one of them. Masks are one of the ways every other developed country got this thing under control — but I’m sure you know better.
",184
56569906,wrylyreilly ,,,,,"RT @mattyglesias: People kept warning Team Trump that their strategy of lowering expetcations for Biden’s ability to make public speeches w…
",141
56569906,wrylyreilly ,,,,,"@MCAmselem @MattMackowiak Oh no, how will our city possibly survive without the Heritage team? Navy Yard will never be the same
",128
56569906,wrylyreilly ,,,,,"RT @JoeBiden: Our president has failed in his most basic duty to this nation.

He failed to protect us.
He failed to protect America.
And…
",139
56569906,wrylyreilly ,,,,,"@ReformedWriter @redsteeze I personally find some slight personal inconveniences worth it to prevent several hundred thousand people from dying. But hey, you do you.
",166
56569906,wrylyreilly ,,,,,"Biden was perfect tonight. Clearly articulated the horror so many have experienced due to this administration’s negligence — and made a compelling case for choosing a different way forward.
",190
56569906,wrylyreilly ,,,,,"@buckfury @redsteeze A need for shared societal sacrifice in the face of mass death? Yeah you’re right totally dissimilar
",122
56569906,wrylyreilly ,,,,,"@redsteeze Stephen Miller during WW2: What do you mean we have to ration for an undisclosed period of time?
",108
56569906,wrylyreilly ,,,,,"RT @WalshFreedom: “Trump failed. He failed to protect us. That’s unforgivable.”
",80
56569906,wrylyreilly ,,,,,"RT @agraybee: cAn'T sTrInG a seNTeNce ToGeTheR
",47
56569906,wrylyreilly ,,,,,"RT @Papapishu: Steve Bannon is just like every other right wing grifter in the sense that there’s like 50 fawning GQ profiles about how he’…
",141
56569906,wrylyreilly ,,,,,"@emilyvdw https://t.co/iRhSo7z5yX
",34
56569906,wrylyreilly ,,,,,"Seen a lot of garbage Caps performances but this is one for the books. #FireTodd
",81
56569906,wrylyreilly ,,,,,"@KelleyAnneMac https://t.co/HSkqfym0gu
",39
56569906,wrylyreilly ,,,,,"@FlowDelDolphin @AimIessFriend @matthewjsinger @AsteadWesley Did you? Because Pete was a distant third (with zero minority support) when he dropped out after South Carolina. https://t.co/ZAoSSB2orX
",198
56569906,wrylyreilly ,,,,,"RT @KT_So_It_Goes: bin laden did more than that guys
",53
56569906,wrylyreilly ,,,,,"RT @cenkuygur: If someone tells me they are voting for @realDonaldTrump, I instantly lose all respect for them. This is very literal and in…
",141
56569906,wrylyreilly ,,,,,"@FlowDelDolphin @AimIessFriend @matthewjsinger @AsteadWesley Please tell me which 1st place guy dropped out to endorse the 4th place guy
",137
2875477562,CirculoMexico ,,,,,"En el marco del #WomenEconomicForumIberoamérica, se presentará la conferencia “El Contenido como Agente de Cambio”, en la que estará presente nuestra Presidenta y Consejera en @WICTMexico, Veritl Flores.

Para registrarte ingresa a: https://t.co/WF5abhhAG7 https://t.co/y12VYSJ6Ox
",281
2875477562,CirculoMexico ,,,,,"¡#AbrirElCírculo a la creatividad!
Dos Pinos, una productora de lácteos costarricense, en colaboración con la agencia BBDO, lanzó una campaña que hace referencia  a su nuevo producto de helados en presentación doble, que es capaz de unir, incluso a archienemigos. 🧚🏻‍♂️🏴‍☠️ https://t.co/3vbzdylj6o
",298
2875477562,CirculoMexico ,,,,,"@elojofestival tendrá una pre-inscripción con importantes beneficios hasta el 7 de sept., que incluirá hasta un 40% de descuento en costos de inscripciones de los trabajos participantes, adicional a las tarifas ya especiales de este año.

Más información: https://t.co/BrvfwuAmqc https://t.co/sYTl7pmvbk
",304
2875477562,CirculoMexico ,,,,,"¡#AbrirElCírculo a la creatividad!
Esta campaña realizada por Artcom, Brasil, desea transmitir el mensaje de que la autoconservación es la mejor manera de protegerse a sí mismo y a todos, a través de un elemento visual conocido y fácil de entender: el juego tic-tac-toe o ""gato"". https://t.co/eDHWKlYtvF
",304
