user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,label
430979463,KlaudiaPelaez,2,11,0,0,13,3.0269868333592873,Klaudia Pelaez,2,11,0,1,14,3.1820058147602133,0,0,2,DJ/Producer                         Musik is my life!!!,55,670,672,0.9970238095238095,,20,,,False
2166124159,GoooEmiliooo,2,10,0,0,12,2.1258145836939115,nan,0,3,0,0,3,0.9182958340544896,0,0,1,nan,3,188,216,0.8703703703703703,,5359,,,False
33651270,CassGaff,2,6,0,0,8,2.25,Cassandra Gaffney,2,14,0,1,17,3.2639334294856335,0,0,2,A Stream of Consciousness,25,558,354,1.576271186440678,,3575,,True,False
277363046,OaktownMojo,2,9,0,0,11,3.0271691184406184,OaktownMojo,2,9,0,0,11,3.0271691184406184,0,0,1,Mostly baseball related tweets. You can find me in the bleachers at the http://t.co/UNebcG6AiW(liseum)Zot!,106,1090,2001,0.544727636181909,,27,,,False
17078096,Sickniq,1,6,0,0,7,2.521640636343318,Sickniq,1,6,0,0,7,2.521640636343318,0,0,1,Seeking Mentors - Entrepreneur - Social Media Marketer - Photography Professor - Leader - Cyclist,97,852,1754,0.48574686431014824,,266,,,False
2304324655,stargazing,0,10,0,0,10,2.9219280948873623,c,0,1,0,0,1,-0.0,0,0,1,wacka wacka,11,3291,69,47.69565217391305,,10127,,,False
232804792,TrainerBlue_bot,2,12,0,1,15,3.640223928941852,Blue Oak,2,5,0,1,8,3.0,0,0,2,This is an automatic Blue fanbot from the Pokemon games. Feel free to interact with him. He's still being worked on. He might refer to events from the past.,156,658,941,0.6992561105207227,,0,,,False
1279603333,ReallCYT,4,4,0,0,8,2.75,Change Your Thinking,3,15,0,2,20,3.684183719779189,0,0,3,This is Official Twitter Accoun of Change Your Thinking Motivational Quotes.verified accountOn Facebook - http://t.co/IaI5jDL4IXhttp://t.co/CRgLj4XsaW,150,600,46,13.043478260869565,,570,,,False
144588260,richardhammcnd,0,14,0,0,14,2.950212064914747,jessica ,0,7,0,1,8,2.75,0,0,1,comedians youtubers and panel shows,35,9328,5537,1.68466678706881,,1518,,,False
343390796,jamchaseurheart,0,15,0,0,15,3.1898980954642875,Jam,1,2,0,0,3,1.584962500721156,0,0,1,"Good timing, that's all that matters. ♍                      Santa Fe, Cebu Philippines",87,152,339,0.44837758112094395,,728,,True,False
1297400558,jzia_ramz12,0,8,2,1,11,3.095795255000934,Butterfield ❤,1,10,0,2,13,3.3927474104487847,1,0,2,idols failed to notice this incredible type of human called a fangirl,69,638,337,1.8931750741839763,,4738,,,False
246621170,scottyj509,0,7,3,0,10,3.1219280948873624,Scott Johnson,2,10,0,1,13,3.0269868333592873,0,0,2,"Husband, Dad, Business owner.  Go Cougs! Go Seahawks!",53,60,52,1.1538461538461537,,999,,,False
81437114,HibaAmjad,2,7,0,0,9,2.94770277922009,Hiba Amjad,2,7,0,1,10,3.1219280948873624,0,0,2,"History, philosophy, science and a mixture of the three... interested in technology incorporated solutions for education related problems in the third world.",157,227,786,0.28880407124681934,,33,,,False
1877304734,ChanooChanoo,2,10,0,0,12,2.2516291673878226,☾hΔn☢ ♑,1,2,0,4,7,2.8073549220576037,2,0,2,"In the wastelands of today,  When there's nothing left to lose,  And there's nothing more to take,  But you force yourself to choose.",133,245,151,1.6225165562913908,,1103,,,False
417335653,juliaridgway,0,12,0,0,12,3.2516291673878226,Julia Ridgway,2,10,0,1,13,3.3927474104487847,0,0,2,Electrical Engineering & YouTube video poster,45,60,250,0.24,,2628,,,False
303899090,Trae_Anderson,2,10,0,1,13,3.238901256602631,Trae Anderson,2,10,0,1,13,3.238901256602631,0,0,2,Many opinions rarely backed with facts.,39,301,500,0.602,,24,,,False
40108440,crimsonkitty88,0,12,2,0,14,3.3787834934861753,#Harleywood,1,9,0,1,11,3.2776134368191157,0,1,1,Sometimes I cry because Buster Posey. (@_crimsonwords),54,276,412,0.6699029126213593,,4359,,,False
1353072290,ClavinJzclavin,2,12,0,0,14,3.0930692077718898,James ,1,4,0,1,6,2.584962500721156,0,0,1,Sooners-Thunder,15,26,62,0.41935483870967744,,8,,,False
14721932,kevincolborn,0,12,0,0,12,3.2516291673878226,Kevin Colborn,2,10,0,1,13,3.3927474104487847,0,0,2,Husband of @zumbapro and father of @traimont and @haileycolborn | CIO of @HighTouch | Tech evangelist for SMBs,110,376,399,0.9423558897243107,,728,,,False
125950650,arellanokatee,0,13,0,0,13,2.8150724101159437,Jewel ,1,4,0,1,6,2.2516291673878226,0,0,1,nan,3,1270,999,1.2712712712712713,,4745,,,False
73237856,BenAAndrews,3,8,0,0,11,2.913977073182752,Ben Andrews,2,8,0,1,11,3.095795255000934,0,0,2,Comm's Being me some Sunshine ☀️,32,165,574,0.2874564459930314,,31,,,False
1321389582,ItzGamerBro,3,8,0,0,11,3.2776134368191157,Itz#GamerBro,3,8,0,1,12,3.4182958340544896,0,1,1,Ios+Android Youtuber | Mcpe Gamer | go follow dem-- @pandumadood @mannyre4 @GravityPlayz15 @bassoj3 | Go Subscribe&keep Gaming! partnered with @contentpixel :D,159,592,41,14.439024390243903,,1530,,,False
211449302,dwikihalla,0,10,0,0,10,2.721928094887362,Dwiki,1,4,0,0,5,1.9219280948873623,0,0,1,I am an Agent of Change.,24,2333,764,3.053664921465969,,205,,,False
1492049473,zclausen1,0,8,1,0,9,3.169925001442312,Zac Clausen,2,8,0,1,11,3.2776134368191157,0,0,2,league of legends is my life,28,212,219,0.9680365296803652,,1300,,,False
56554591,AJCertified1,3,8,1,0,12,3.2516291673878226,A∂▲❍▼,1,0,0,4,5,2.321928094887362,0,0,1,Instagram:AJCertified1,22,879,667,1.31784107946027,,153,,,False
2841340464,darcyrigby2,0,10,1,0,11,3.095795255000934,Galantis,1,7,0,0,8,2.75,0,0,1,nan,3,51,95,0.5368421052631579,,389,,,False
143397448,sol_989,0,3,3,1,7,2.521640636343318,Marysol Maravilla,2,14,0,1,17,3.101881223476018,0,0,2,#BayArea #SFSU #HealthEducator #Nutrition #HolisticHealth,57,149,211,0.7061611374407583,,310,,,False
468308770,CShrMM,4,2,0,0,6,2.2516291673878226,CriSharM,3,5,0,0,8,2.75,0,0,1,I am a person who LOVES the why of LIFE :),42,256,313,0.8178913738019169,,963,,,False
80976396,leahfayelambert,0,15,0,0,15,3.139572261986723,Leah Lambert,2,9,0,1,12,3.084962500721156,0,0,2,god bless & go hogs,19,1025,529,1.9376181474480152,,9343,,,False
772157005,enereidah,0,9,0,0,9,2.6416041678685938,Enereida L Hernández,3,15,0,2,20,3.3841837197791893,0,0,3,"Dreamer, mind always flowing around, never settling in. Current student at the University of North Texas. Go Mean Green!",120,112,99,1.1313131313131313,,7840,,,False
2793360007,yk_778,0,2,3,1,6,2.2516291673878226,Yuka,1,3,0,0,4,2.0,0,0,1,I'm not a native English speaker. My English is not good. So I'm sorry if it's difficult for you to understand my English.,122,12,145,0.08275862068965517,,889,,,False
1096555944,gretcheu,0,8,0,0,8,2.75,gretchen,0,8,0,0,8,2.75,0,0,1,hi im gretchen and i love man buns,34,879,59,14.898305084745763,,30730,,,False
1662017995,lbrenn3,0,6,1,0,7,2.521640636343318,LB,2,0,0,0,2,1.0,0,0,1,"The scars you bare, are the signs of a competitor",49,327,303,1.0792079207920793,,7872,,,False
2482076730,Jeong0829,1,4,4,0,9,3.169925001442312,진레버,0,0,0,0,3,1.584962500721156,0,0,1,난 너를 지키는 저 빛의 기사처럼,18,35,131,0.26717557251908397,,86,,,False
2874745180,thepurpleeye,0,12,0,0,12,2.7516291673878226,dopecobra,0,9,0,0,9,2.94770277922009,0,0,1,death to materialism,20,416,139,2.9928057553956835,,370,,,False
382089157,gothpayne,0,9,0,0,9,3.169925001442312,maddi,0,5,0,0,5,1.9219280948873623,0,0,1,his arms are home,17,12143,166,73.15060240963855,,13747,,,False
324020939,jBear440,1,4,3,0,8,2.75,J,1,0,0,0,1,-0.0,0,0,1,"4HB, fitness, Texas Tech Alumni, writing, yogi, music, IIFYM. woo!",66,187,164,1.1402439024390243,,320,,,False
15833054,ilyyalyson,0,10,0,0,10,2.6464393446710157,Alyson,1,5,0,0,6,2.584962500721156,0,0,1,nan,3,236,124,1.903225806451613,,8134,,,False
29293281,bx3__,0,2,1,2,5,1.9219280948873623,simi,0,4,0,0,4,1.5,0,0,1,"I'm a black woman taking no losses. black lives matter, now and always. IG: eastb__",83,1402,958,1.4634655532359082,,2076,,,False
2257069046,BernaSabee,2,8,0,0,10,2.6464393446710157,Berna,1,4,0,0,5,2.321928094887362,0,0,1,18 de marzo. No hay que pensarlo mas de una vez.,48,93,210,0.44285714285714284,,88,,,False
2903061989,kingkrymer,0,10,0,0,10,2.9219280948873623,Triston Feathers ^_~,2,13,0,5,20,3.8219280948873626,0,0,3,Krymer - 15 y/o Master/Challenger mid laner - Amateur Beatboxer - Pro Memer - Sophomore at FHS - @BeckiiCruel is life,117,200,659,0.30349013657056145,,1529,,,False
261706356,abbypreza,0,9,0,0,9,2.725480556997868,Abby Preza,2,7,0,1,10,3.1219280948873624,0,0,2,Good at cropping things.,24,347,185,1.8756756756756756,,2352,,,False
158038746,radlilrae,0,9,0,0,9,2.5032583347756456,radlilrae™✊,0,9,0,2,11,2.913977073182752,2,0,1,"We used to play pretend-- Wake up, you need the money.",54,1271,1993,0.6377320622177621,,13514,,,False
465119611,RancidPotato,2,10,0,0,12,3.084962500721156,Complex Carbohydrate,2,17,0,1,20,3.8219280948873626,0,0,2,"Arsenal Fan. Seventh Day Adventist. college student. Don't follow me, I will disappoint you. Sarcastic Retweeter",112,1274,1085,1.1741935483870967,,118881,,,False
165077100,Bella_Christina,2,12,0,1,15,3.506890595608519,Christina ,1,8,0,1,10,3.1219280948873624,0,0,1,Artist▸ Writer▸ Poet▸ Bookworm▸ Blogger▸ Bad Feminist▸ Fashionista▸ Humorist▸ Music Snob▸ Pop Culture Junkie▸ LGBTQ Supporter▸ Life Enthusiast▸ Woman of Purpose,160,527,1778,0.296400449943757,,196,,,False
45449023,Cind3r3llaL0v3,2,8,4,0,14,3.3248629576173565,LOYALTY B4 ROYALTY,15,0,1,2,18,3.016875695766564,0,0,3,MY NIECE AND NEPHEWS ARE THE JOY TO MY HEART AND LOVE THAT NEVER ENDS. ♡LIMITED EDITION☆ONLY VARIETY♡,101,162,168,0.9642857142857143,,842,,,False
2988192829,_TianaValentine,2,12,0,1,15,3.0062389286533895,Tianananana,1,10,0,0,11,1.6767370300521325,0,0,1,nan,3,56,48,1.1666666666666667,,18,,,False
2290521421,Jsmooth575,1,6,3,0,10,2.9219280948873623,Jeremy Estrada,2,11,0,1,14,3.3787834934861753,0,0,2,Hi I'm a normal guy trying to get a follow from 5/5 [: I love Rain my kik Jsmooth575,84,455,1678,0.27115613825983315,,1653,,,False
170217521,YankeeSource,2,10,0,0,12,3.188721875540867,Yankeesource,1,11,0,0,12,3.188721875540867,0,0,1,"David P., a Scout on Pacific Rim, Tweets MLB/NPB/Yankee information. Ask me your questions on prospects and more.",113,6093,92,66.22826086956522,,6,,,False
1724424804,tulipduchess,0,12,0,0,12,3.2516291673878226,raz mustachenomore,0,17,0,1,18,3.614369445886757,0,0,2,"just an irl faerie trying 2 get some retweetsorder a corsage, ring, or boutonnière! https://t.co/mCI5tlEFQO",107,367,632,0.5806962025316456,,22797,,,False
21281949,Maggiemelba,1,10,0,0,11,2.913977073182752,Maggiemelba,1,10,0,0,11,2.913977073182752,0,0,1,"Ex-book marketeer • Future entrepreneur & epicure • Painter, writer, blogger, book hoarder • Still roaming random roads • Coffee addict • instagram: maggiemelba",160,1243,917,1.355507088331516,,5599,,,False
2996356560,kmarie0331,0,6,4,0,10,3.1219280948873624,Kayleen Marie,2,10,0,1,13,3.180832987205441,0,0,2,| the ocean is my only medication • #gohawks,44,86,210,0.4095238095238095,,2085,,,False
27493957,KUSHnBelvii,5,6,0,0,11,3.2776134368191157,DiEzEL_THEGREAT,12,2,0,1,15,3.240223928941852,0,0,1,sɓuıɿǝǝɟ oʎ ʞɔnɟ,16,323,204,1.5833333333333333,,2587,,,False
1066996903,azaliareyes99,0,11,2,0,13,3.0269868333592873,a z a l i a,0,6,0,5,11,1.9717472571281809,0,0,6,there is no meaning to a flower unless it blooms,48,514,1313,0.39146991622239147,,4971,,,False
1355537995,alexandraa_25,0,10,2,1,13,3.085055102756477,ᗩleхαndrα❁,0,8,0,1,10,3.1219280948873624,0,0,1,☻,1,221,307,0.7198697068403909,,8927,,,False
83159701,DrThe,2,3,0,0,5,2.321928094887362,Tonatiuh Medina,2,12,0,1,15,3.506890595608519,0,0,2,"Abogado, cibersurfer, geek. @INEMexico",38,7665,2576,2.9755434782608696,,538,,,False
172207449,dreababbyy,0,10,0,0,10,2.4464393446710155,∂яє,0,2,0,1,3,1.584962500721156,0,0,1,"She’s her daddy’s girl, and her mama’s world, she deserves respect, and that’s what she’ll get. -Rodney Atkins",110,292,634,0.4605678233438486,,2503,,,False
96319587,HardyValkyrie,2,11,0,0,13,3.238901256602631,Valerie,1,6,0,0,7,2.521640636343318,0,0,1,I am the @MATTHARDYBRAND and @JEFFHARDYBRAND fan known as the Hardy Valkyrie! And I also love @BobbyQuinnRice and Matt Smith! :),128,118,98,1.2040816326530612,,134,,,False
2467442030,artemis_han,0,10,0,1,11,3.2776134368191157,Artemis Han,2,8,0,1,11,3.4594316186372973,0,0,2,Fear doesn't shut you down; it wakes you up.,44,10,35,0.2857142857142857,,135,,,False
1048631647,sidranasir1,0,10,1,0,11,2.7321588913645702,sidra nasir,0,10,0,1,11,2.7321588913645702,0,0,2,A Proud Muslim l Cricket Freak l Piscerian l doctor,51,196,79,2.481012658227848,,15994,,,False
1630615782,teethrichdobi,0,13,0,0,13,3.0850551027564768,♡♡♡,0,0,0,3,3,-0.0,0,0,1,you fire the light of my heart,30,66,94,0.7021276595744681,,2612,,,False
1320009336,fragnance_,0,9,0,1,10,2.9219280948873623,Khush ,1,4,0,1,6,2.2516291673878226,0,0,1,"Strong willed, extremely crazy, Tough but fair, Simplistic. Always insouciant, Sometimes stubborn. Spreading Smiles around. Once angered, stay clear.",149,4016,314,12.789808917197453,,46049,,,False
387957169,amockasin,0,9,0,0,9,2.94770277922009,Alysha Mock,2,8,0,1,11,3.4594316186372973,0,0,2,I order that alfredo pasta then eat in the kitchen like I'm in the mafia,72,351,264,1.3295454545454546,,5209,,,False
108135829,MilanRouge_,2,8,0,1,11,3.4594316186372973,Milan,1,4,0,0,5,2.321928094887362,0,0,1,"Inglewood, Ca",13,1127,629,1.791732909379968,,246,,,False
416678815,RJohnson_28,2,6,2,1,11,3.095795255000934,Roger Johnson,2,10,0,1,13,3.180832987205441,0,0,2,you only know me because I lived with @brettnmccoy once,55,168,146,1.1506849315068493,,2722,,,False
75528474,sagarcasm,0,9,0,0,9,2.4193819456463714,Swaggercasm,1,10,0,0,11,3.095795255000934,0,0,1,Proud (Religion) | Part Time (Occupation) | Full Time (Hobby) | (Beverage/Musician) Addict | Sunsign | Instagram ID,115,16100,261,61.68582375478927,,402,,,False
2342765528,MurderKube,2,8,0,0,10,2.721928094887362,Kube,1,3,0,0,4,2.0,0,0,1,"Do you have enough weapons in your stock, King of Heroes?",57,290,444,0.6531531531531531,,15580,,,False
573246139,KaiaPapaiaa,2,9,0,0,11,1.8676338909712122,Kaia Kennedy,2,9,0,1,12,2.918295834054489,0,0,2,OSU ΚΔ. Norwegian born+bred .Livin' la vida Okla. There is no method to my madness.,83,924,1130,0.8176991150442477,,3376,,,False
2363692152,aIexjoy,1,6,0,0,7,2.8073549220576037,al pal,0,5,0,1,6,1.9182958340544896,0,0,2,you're late to the party || ig @alex.joy,40,1542,341,4.521994134897361,,9882,,,False
47463837,shanemarleyy,0,12,0,0,12,3.084962500721156,shane miloš,0,10,0,1,11,3.4594316186372973,0,0,2,do it til death,15,589,613,0.9608482871125612,,9902,,,False
1199767694,dance6709,0,5,4,0,9,3.169925001442312,Kayla Arquilevich,2,14,0,1,17,3.7345216647797512,0,0,2,WRHS Dance Team,15,427,303,1.4092409240924093,,3151,,,False
722623,BuzzJackson,2,9,0,0,11,3.2776134368191157,Buzz Jackson,2,9,0,1,12,3.4182958340544896,0,0,2,Blah Blah Blah every afternoon on @KIIM995 in Tucson. And longing for the day I get #verified by @twitter,105,1577,678,2.325958702064897,,634,,,False
24801407,knightclub,0,10,0,0,10,3.3219280948873626,Louise Knight,2,10,0,1,13,3.546593564294939,0,0,2,"Proud Mum with 3 beautiful, mad, crazy, happy kids",50,34,49,0.6938775510204082,,45,,,False
299990409,J_Menchaca,2,7,0,1,10,2.9219280948873623,Javier Menchaca,2,12,0,1,15,3.323231428797621,0,0,2,nan,3,92,84,1.0952380952380953,,344,,,False
481994964,MeerTaimur,2,8,0,0,10,2.9219280948873623,Taimur M Sulehria,3,12,0,2,17,3.4992275471326924,0,0,3,nan,3,254,89,2.853932584269663,,2645,,,False
1647981619,SapeerY,2,5,0,0,7,2.521640636343318,♡ s a p e e r ♡,0,6,0,9,15,2.33012496531497,0,0,8,loco 4 shoko,12,881,547,1.6106032906764167,,22520,,,False
935670277,_ColeBlooded_,2,9,0,2,13,2.7192945256669794,Ro$e ❤️,1,2,0,4,7,2.8073549220576037,1,0,2,My daddy is my guardian angel✨ #ColeWorld #Dreamvillain,55,2293,2198,1.043221110100091,,1987,,,False
38077486,globewriter,0,11,0,0,11,3.095795255000934,V. O'Reilly-Ramesar,4,11,0,4,19,3.826874881864638,0,0,2,"TV interviewer, Head of Current Affairs ,travel writer, journalist . Cynic.Some drink deeply from the river of knowledge. Others only gargle. ~Woody Allen",154,1204,1711,0.7036820572764465,,1555,,,False
121122678,zveljka,0,7,0,0,7,2.8073549220576037,zveljka,0,7,0,0,7,2.8073549220576037,0,0,1,Whatever it is you're seeking won't come in the form you're expecting. — Haruki Murakami,88,41,263,0.155893536121673,,121,,,False
5820222,walkoff2,0,7,1,0,8,2.75,Andrew Sullivan,2,12,0,1,15,3.640223928941852,0,0,2,aka Alaska,10,180,327,0.5504587155963303,,1533,,,False
2174730115,LinaBellamy,2,9,0,0,11,3.095795255000934,Lina⭐️,1,3,0,2,6,2.584962500721156,1,0,1,MUSE-Arctic Monkeys-Franz-Kasabian-Killers-Royal Blood-KoL-Snow Patrol- Foo's- Florence &TM-Kylie Minogue-Lana Del Rey-The XX//////GoT-TWD-PLL-HIMYM,148,366,304,1.2039473684210527,,2298,,,False
1104076022,Jaylen_Bruh,2,8,0,1,11,3.4594316186372973,Roy White,2,6,0,1,9,3.169925001442312,0,0,2,R.I.P Mercades,14,241,197,1.2233502538071066,,222,,,False
22020084,Pinoykritiko,1,11,0,0,12,2.8553885422075336,Pilosopong Pinoy,2,13,0,1,16,3.125,0,0,2,A blogger but not a writer... A tutor but not a teacher... A catholic but not a Christian... A internet enthusiast but not a techie....A KPOP ADDICT,148,274,481,0.5696465696465697,,36,,,False
624058980,KavSook,2,5,0,0,7,2.521640636343318,Kav S,2,2,0,1,5,2.321928094887362,0,0,2,"If you think adventure is dangerous, try routine, it's lethal.",62,93,304,0.3059210526315789,,133,,,False
3018133003,jimmygpls2,0,9,1,0,10,3.1219280948873624,pedro,0,5,0,0,5,2.321928094887362,0,0,1,u kno my swag not my story,26,154,234,0.6581196581196581,,3704,,True,False
1167773802,MariaDeleon94,2,9,2,0,13,3.3927474104487847,MD,2,0,0,0,2,1.0,0,0,1,Embracing the inappropriate.✌,29,359,229,1.5676855895196506,,9247,,,False
1375854145,amijy106,0,5,3,0,8,3.0,Ami,1,2,0,0,3,1.584962500721156,0,0,1,"#Romans 3:23 #31status, #FootballIsLife #EdSheeranPwnes #Don'tLliveToPlzUMother",79,278,257,1.0817120622568093,,701,,,False
405167133,VAMOSteph,5,4,0,0,9,3.169925001442312,Stephanie,1,8,0,0,9,2.94770277922009,0,0,1,"22 | @WTA Digital Media intern | @USFPRSSA Director of Communications | Loves tennis (Rafa Nadal), soccer (Real Madrid), & travel. 1DAF.",136,516,286,1.8041958041958042,,668,,,False
268745865,jaurelego,0,9,0,0,9,2.94770277922009,tamara ,0,6,0,1,7,2.128085278891394,0,0,1,bee nice to earth,17,10241,340,30.120588235294118,,32111,,,False
1320810841,apruuulx_,0,8,0,1,9,2.6416041678685938,Apruul Steph ☪,2,9,0,3,14,3.3787834934861753,1,0,3,khs. 6teen & in love with life ❥ 9/20 ♍•3/16/14 Kilo Villa ♡,60,314,247,1.271255060728745,,1812,,,False
50034798,AliciaLifeChngr,3,12,0,0,15,3.589898095464288,Alicia Cox-Hall,3,10,0,2,15,3.323231428797621,0,0,2,"I am a God-fearing woman, CEO/Founder of GLHRF, a minister, a mother of 2 beautiful children and an Avon & Iaso Representive.",125,553,1856,0.2979525862068966,,81,,,False
345318456,ningthibiRK,2,9,0,0,11,2.8453509366224368,Ningthibi Rajkumari,2,16,0,1,19,3.7216117239699007,0,0,2,"Fashion Designer:Design Professional,with a degree from NIFT,New Delhi. Apparel,accessories&home.",97,160,221,0.7239819004524887,,11441,,,False
77954126,chandangoopta,0,13,0,0,13,3.0269868333592873,Chandan Goopta,2,11,0,1,14,3.1820058147602133,0,0,2,"Wannabe Entrepreneur, Photographer and Writer. Want to travel and inspire the world. Foodie . I cook horrible. Founder, CEO @theopinio",134,3174,772,4.11139896373057,,607,,,False
32831822,Alwayscharlie,1,12,0,0,13,3.3927474104487847,Charlie,1,6,0,0,7,2.8073549220576037,0,0,1,"English teacher living in Madrid, hard-(ejem) worker, loving what I do,I tweet in English and some Spanish.",107,689,470,1.4659574468085106,,2463,,,False
2236789484,RobinBryant80,2,9,2,0,13,3.546593564294939,Robin Bryant,2,9,0,1,12,3.4182958340544896,0,0,2,nan,3,19,152,0.125,,18,,,False
17671779,meenabhatia,0,11,0,0,11,2.8453509366224368,meenabhatia,0,11,0,0,11,2.8453509366224368,0,0,1,Just taking one day at a time :),32,1096,844,1.2985781990521328,,256,,,False
10866252,kannibal,0,8,0,0,8,2.5,火,0,0,0,0,1,-0.0,0,0,1,As long and sharp as yours.,27,135,404,0.3341584158415842,,1147,,,False
44850701,CherrieZai,2,8,0,0,10,2.721928094887362,Cherrie ,1,6,0,1,8,2.5,0,0,1,nan,3,69,35,1.9714285714285715,,35,,,False
151855545,cmdrfletcher,0,12,0,0,12,3.084962500721156,fletcher_ebooks,0,14,0,1,15,3.456564762130954,0,0,1,"Ich bin ein Bot, der die Tweets von @fletcher neu interpretiert.",64,29,16,1.8125,,188,,,False
213261669,Macneil8,1,6,1,0,8,3.0,Noel Mark T. Lerio,4,10,0,4,18,3.5724312513221195,0,0,4,"Father, Life lover, Truth Seeker, Adventurer",44,101,208,0.4855769230769231,,5,,,False
25965427,TaniaNZ,3,4,0,0,7,2.521640636343318,Tania,1,4,0,0,5,1.9219280948873623,0,0,1,nan,3,448,350,1.28,,38,,,False
306963108,Netupyr,1,6,0,0,7,2.8073549220576037,Netupyr,1,6,0,0,7,2.8073549220576037,0,0,1,Historian & Archaeologist. The only way to do great work is to love what you do  (Steve Jobs),93,151,472,0.3199152542372881,,1048,,,False
23026561,filafresh,0,9,0,0,9,2.94770277922009,FilaFresh,2,7,0,0,9,2.94770277922009,0,0,1,Tha Universal Soldier.ABN REPPIN..MUSIC IZ MY LIFE...Tha Truth Is On Tha Way!!!,79,3798,2886,1.316008316008316,,11224,,,False
1167508879,dallaspi,0,8,0,0,8,2.5,Owens Investigations,2,17,0,1,20,3.5464393446710156,0,0,2,"Licensed Dallas area private investigator offering criminal litigation & case support, infidelity investigations, & due diligence. Now in Las Colinas in Irving.",160,1782,164,10.865853658536585,,1057,,,False
568841497,ThatWhiteKidBj,4,10,0,0,14,3.3787834934861753,B.J. ,2,0,0,3,5,1.9219280948873623,0,0,1,"20 y/o, full time employed at Cognito Motorsports",49,184,166,1.108433734939759,,869,,,False
2881579295,naannacho,0,9,0,0,9,2.113283334294875,nacho,0,5,0,0,5,2.321928094887362,0,0,1,nan,3,115,63,1.8253968253968254,,9657,,,False
2209565230,sophieraebuck,0,13,0,0,13,3.546593564294939,Sophippy,1,7,0,0,8,2.4056390622295662,0,0,1,Make like a hippie and blow this joint,38,249,289,0.8615916955017301,,9211,,,False
604176461,KrisClarkie,2,9,0,0,11,3.095795255000934,KC,2,0,0,0,2,1.0,0,0,1,People read what they want to see… not what you really write,60,457,232,1.9698275862068966,,928,,,False
483204176,NellaDarren,2,9,0,0,11,2.7321588913645702,Nella Darren,2,9,0,1,12,2.918295834054489,0,0,2,"Tweets are mouth-felted from 100% luxuriously silky nose-hair. Mundgefilzte Tweets aus reinem Nasenhaar, extra fein.",116,201,243,0.8271604938271605,,38338,,,False
304261771,Cassistrickl,1,11,0,0,12,3.0220552088742005,cass,0,4,0,0,4,1.5,0,0,1,9/7/14❤️,8,333,272,1.224264705882353,,4063,,,False
122205252,J_Scott_D,3,4,0,2,9,2.725480556997868,J. Scott,2,4,0,2,8,2.75,0,0,2,"Gentleman, scholar, explorer, enterer of data",45,226,750,0.30133333333333334,,1498,,,False
1689431460,mammothmiller,0,13,0,0,13,2.931208948910323,Macy Miller,2,8,0,1,11,3.095795255000934,0,0,2,i always lose my chapsticks,27,289,515,0.5611650485436893,,4838,,,False
554023026,iamVNCNTT,6,3,0,0,9,2.725480556997868,I Am VNCNT,7,1,0,2,10,2.9219280948873623,0,0,3,Coder | Photographer | Wanna-be DJ | Add me on @shots: iamvncntt,64,453,302,1.5,,4093,,,False
611635572,melinaaromeroo,0,14,0,0,14,2.8962915290459277,'',0,0,0,2,2,-0.0,0,0,1,"....If it has lipstick on it, it's most likely mine. Palm Springs",65,409,290,1.410344827586207,,2686,,,False
14196068,javachik,0,8,0,0,8,2.75,javachik,0,8,0,0,8,2.75,0,0,1,The crankiest optimist you know. I do not owe you an argument; that's a different room. #blacklivesmatter,105,1120,340,3.2941176470588234,,3372,,,False
36080377,leannmarie27,0,10,2,0,12,3.084962500721156,Leann Fernandes,2,12,0,1,15,2.923231428797621,0,0,2,"In a nut shell; Aquarius||Tim Hortons ☺||Music!!! Politics||Revenge,Scandal,TVD,GH,BB,Y&R,OUAT,AHS,Arrow,Hannibal,OB,WWE,Gaming,Bollywood movies,Movies,sleep",157,321,547,0.5868372943327239,,4466,,,False
2433282997,gxccizedd,0,9,0,0,9,2.725480556997868,kay,0,3,0,0,3,1.584962500721156,0,0,1,ﾟ･:*｡i didn't come here to be put through hell ｡*:･ﾟ,52,238,147,1.619047619047619,,2713,,,False
1136566969,KapaMElya58,3,6,2,0,11,3.0271691184406184,dAn3$my££3,1,4,2,3,10,2.9219280948873623,0,0,1,Natural human being. Lover extra-ordinaire...,45,150,256,0.5859375,,157,,,False
170923442,NapkinGirl,2,8,0,0,10,3.1219280948873624,Shelley Lohr,2,9,0,1,12,3.084962500721156,0,0,2,Welcome to the inner workings of my mind.,41,212,143,1.4825174825174825,,5048,,,False
2739587275,breablwells,0,11,0,0,11,2.6635327548042547,breá ✨,0,4,0,2,6,2.584962500721156,1,0,2,nan,3,67,59,1.1355932203389831,,340,,,False
989957600,RuudyT,2,4,0,0,6,2.2516291673878226,Rudy T,2,3,0,1,6,2.584962500721156,0,0,2,"Aviation during the day Halo 2 Speedrunner Solo and Coop at night, AGDQ 2015 Halo 2 Coop!! Tattoos... A lot of Tattoos!!",120,2561,318,8.053459119496855,,4994,,,False
