user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,label
,,,,0,,11,,,,,,,,,,,,,42,156,199,0.7839195979899497,,,,False,False
,,,,0,,9,,,,,,,,,,,,,46,1083,1066,1.0159474671669793,,,,False,False
,,,,0,,14,,,,,,,,,,,,,50,428,385,1.1116883116883116,,,,True,False
,,,,0,,11,,,,,,,,,,,,,42,384,469,0.8187633262260128,,,,True,False
,,,,0,,19,,,,,,,,,,,,,145,239,1134,0.21075837742504408,,,,False,False
,,,,0,,11,,,,,,,,,,,,,19,262,265,0.9886792452830189,,,,True,False
,,,,0,,9,,,,,,,,,,,,,10,206,201,1.0248756218905473,,,,True,False
,,,,0,,13,,,,,,,,,,,,,0,242,273,0.8864468864468864,,,,True,False
,,,,2,,15,,,,,,,,,,,,,19,514,573,0.8970331588132635,,,,False,False
,,,,4,,10,,,,,,,,,,,,,0,322,1496,0.21524064171122995,,,,True,False
,,,,0,,14,,,,,,,,,,,,,27,239,416,0.5745192307692307,,,,True,False
,,,,0,,10,,,,,,,,,,,,,37,570,455,1.2527472527472527,,,,True,False
,,,,0,,15,,,,,,,,,,,,,0,413,677,0.6100443131462334,,,,True,False
,,,,0,,13,,,,,,,,,,,,,21,392,379,1.0343007915567282,,,,False,False
,,,,0,,9,,,,,,,,,,,,,7,185,486,0.38065843621399176,,,,True,False
,,,,0,,12,,,,,,,,,,,,,0,83,252,0.32936507936507936,,,,True,False
,,,,1,,13,,,,,,,,,,,,,42,213,235,0.9063829787234042,,,,True,False
,,,,0,,7,,,,,,,,,,,,,41,367,416,0.8822115384615384,,,,True,False
,,,,0,,13,,,,,,,,,,,,,0,564,538,1.0483271375464684,,,,True,False
,,,,0,,9,,,,,,,,,,,,,0,357,593,0.6020236087689713,,,,True,False
,,,,0,,13,,,,,,,,,,,,,140,2939,595,4.939495798319328,,,,False,False
,,,,0,,15,,,,,,,,,,,,,0,251,257,0.9766536964980544,,,,True,False
,,,,0,,10,,,,,,,,,,,,,0,362,373,0.9705093833780161,,,,False,False
,,,,0,,11,,,,,,,,,,,,,0,105,174,0.603448275862069,,,,True,False
,,,,0,,12,,,,,,,,,,,,,0,116,187,0.6203208556149733,,,,True,False
,,,,0,,10,,,,,,,,,,,,,25,461,440,1.0477272727272726,,,,True,False
,,,,4,,14,,,,,,,,,,,,,0,12,28,0.42857142857142855,,,,True,False
,,,,0,,12,,,,,,,,,,,,,22,288,276,1.0434782608695652,,,,True,False
,,,,0,,10,,,,,,,,,,,,,93,481,452,1.0641592920353982,,,,False,False
,,,,0,,14,,,,,,,,,,,,,41,542,531,1.0207156308851224,,,,True,False
,,,,0,,9,,,,,,,,,,,,,14,414,440,0.9409090909090909,,,,False,False
,,,,4,,11,,,,,,,,,,,,,44,135,517,0.2611218568665377,,,,False,False
,,,,0,,10,,,,,,,,,,,,,0,174,172,1.0116279069767442,,,,True,False
,,,,0,,10,,,,,,,,,,,,,107,199,209,0.9521531100478469,,,,True,False
,,,,0,,11,,,,,,,,,,,,,40,489,570,0.8578947368421053,,,,True,False
,,,,0,,10,,,,,,,,,,,,,0,630,755,0.8344370860927153,,,,True,False
,,,,0,,9,,,,,,,,,,,,,33,312,453,0.6887417218543046,,,,True,False
,,,,0,,14,,,,,,,,,,,,,51,341,440,0.775,,,,True,False
,,,,4,,17,,,,,,,,,,,,,32,304,298,1.0201342281879195,,,,True,False
,,,,2,,10,,,,,,,,,,,,,34,449,481,0.9334719334719335,,,,True,False
,,,,0,,11,,,,,,,,,,,,,41,363,355,1.0225352112676056,,,,True,False
,,,,0,,11,,,,,,,,,,,,,27,613,555,1.1045045045045045,,,,True,False
,,,,2,,6,,,,,,,,,,,,,50,342,343,0.9970845481049563,,,,True,False
,,,,0,,17,,,,,,,,,,,,,24,875,1027,0.8519961051606622,,,,False,False
,,,,0,,10,,,,,,,,,,,,,49,513,520,0.9865384615384616,,,,False,False
,,,,0,,7,,,,,,,,,,,,,0,115,143,0.8041958041958042,,,,True,False
,,,,0,,10,,,,,,,,,,,,,9,208,310,0.6709677419354839,,,,True,False
,,,,0,,9,,,,,,,,,,,,,0,531,686,0.7740524781341108,,,,True,False
,,,,0,,9,,,,,,,,,,,,,59,634,648,0.9783950617283951,,,,False,False
,,,,0,,8,,,,,,,,,,,,,34,88,146,0.6027397260273972,,,,False,False
,,,,0,,14,,,,,,,,,,,,,93,234,658,0.3556231003039514,,,,False,False
,,,,0,,5,,,,,,,,,,,,,0,343,388,0.884020618556701,,,,True,False
,,,,0,,10,,,,,,,,,,,,,25,769,1115,0.6896860986547085,,,,False,False
,,,,0,,12,,,,,,,,,,,,,31,433,409,1.058679706601467,,,,False,False
,,,,0,,11,,,,,,,,,,,,,0,225,446,0.5044843049327354,,,,False,False
,,,,0,,14,,,,,,,,,,,,,0,847,958,0.884133611691023,,,,True,False
,,,,0,,12,,,,,,,,,,,,,26,427,509,0.8388998035363457,,,,True,False
,,,,4,,10,,,,,,,,,,,,,23,211,255,0.8274509803921568,,,,True,False
,,,,0,,11,,,,,,,,,,,,,0,106,147,0.7210884353741497,,,,True,False
,,,,0,,12,,,,,,,,,,,,,3,92,196,0.46938775510204084,,,,True,False
,,,,0,,13,,,,,,,,,,,,,0,293,259,1.1312741312741312,,,,True,False
,,,,0,,12,,,,,,,,,,,,,52,670,547,1.2248628884826325,,,,True,False
,,,,0,,5,,,,,,,,,,,,,9,523,782,0.6687979539641944,,,,True,False
,,,,1,,9,,,,,,,,,,,,,0,70,808,0.08663366336633663,,,,False,False
,,,,0,,11,,,,,,,,,,,,,0,455,603,0.7545605306799337,,,,True,False
,,,,0,,10,,,,,,,,,,,,,0,338,435,0.7770114942528735,,,,True,False
,,,,0,,13,,,,,,,,,,,,,0,377,387,0.9741602067183462,,,,True,False
,,,,0,,12,,,,,,,,,,,,,13,535,426,1.255868544600939,,,,False,False
,,,,0,,11,,,,,,,,,,,,,36,579,413,1.4019370460048426,,,,False,False
,,,,0,,10,,,,,,,,,,,,,16,218,316,0.689873417721519,,,,True,False
,,,,2,,8,,,,,,,,,,,,,0,180,224,0.8035714285714286,,,,True,False
,,,,0,,8,,,,,,,,,,,,,146,326,654,0.4984709480122324,,,,True,False
,,,,0,,14,,,,,,,,,,,,,0,167,294,0.5680272108843537,,,,True,False
,,,,0,,7,,,,,,,,,,,,,0,521,860,0.6058139534883721,,,,True,False
,,,,0,,9,,,,,,,,,,,,,93,265,312,0.8493589743589743,,,,True,False
,,,,0,,12,,,,,,,,,,,,,0,369,396,0.9318181818181818,,,,True,False
,,,,0,,12,,,,,,,,,,,,,50,600,719,0.8344923504867872,,,,True,False
,,,,0,,10,,,,,,,,,,,,,18,501,465,1.0774193548387097,,,,True,False
,,,,0,,11,,,,,,,,,,,,,4,234,242,0.9669421487603306,,,,True,False
,,,,0,,15,,,,,,,,,,,,,10,218,221,0.9864253393665159,,,,True,False
,,,,0,,11,,,,,,,,,,,,,0,500,667,0.7496251874062968,,,,True,False
,,,,2,,14,,,,,,,,,,,,,25,1705,578,2.949826989619377,,,,False,False
